Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS05665	290	423	319	346	386	320	231	312	200	host	gene-VC_RS05665	0.20853206361719956	0	1
gene-VC_RS14435	329	626	398	419	679	422	359	500	331	host	vctC	0.26357890693273417	0	1
gene-VC_RS04220	541	669	692	631	764	671	1524	878	598	host	gene-VC_RS04220	0.36213667963955004	0	1
gene-VC_RS15900	163	196	221	156	252	176	223	232	140	host	cra	0.18689374794684205	0	1
gene-VC_RS17455	1124	2387	1816	479	1187	644	259	394	221	host	ompW	0.750614014166714	0	1
gene-VC_RS11240	561	870	748	728	959	746	852	978	614	host	gene-VC_RS11240	0.1725928652104997	0	1
gene-VC_RS09475	100	135	101	119	163	139	155	156	99	host	gene-VC_RS09475	0.18746688589721885	0	1
gene-VC_RS05425	533	683	773	871	983	888	1382	1436	991	host	dusC	0.2964527563320802	0	1
gene-VC_RS18725	69	138	95	89	130	94	29	30	19	host	gene-VC_RS18725	0.5342068519793022	0	1
gene-VC_RS19165	15	30	20	20	31	12	12	16	17	host	tnaC	0.3440156304362199	0	1
gene-VC_RS16610	263	356	271	244	288	261	321	327	210	host	napA	0.15215115649196706	0	1
gene-VC_RS17445	133	203	166	191	210	165	205	198	129	host	hapA	0.16437618820863317	0	1
gene-VC_RS16760	381	583	512	508	685	520	749	832	526	host	torT	0.22543767373996226	0	1
gene-VC_RS15160	293	407	406	458	595	509	788	936	657	host	gene-VC_RS15160	0.344112146657809	0	1
gene-VC_RS08065	266	309	318	369	389	355	336	401	263	host	gene-VC_RS08065	0.14018315209116472	0	1
gene-VC_RS09440	110	99	124	166	181	172	232	280	171	host	gene-VC_RS09440	0.3201886466618309	0	1
gene-VC_RS10110	1379	2064	1612	1835	2563	1978	1736	2303	1369	host	fldA	0.20272891429672663	0	1
gene-VC_RS06060	154	244	204	154	242	169	130	177	117	host	cobU	0.24128069431444052	0	1
gene-VC_RS16180	403	523	452	668	903	753	630	770	485	host	gene-VC_RS16180	0.2550555644512602	0	1
gene-VC_RS08645	49	86	67	73	103	101	88	116	84	host	gene-VC_RS08645	0.22521849159519355	0	1
gene-VC_RS04965	416	615	602	676	847	627	798	856	577	host	rnt	0.20261560729002023	0	1
gene-VC_RS09465	69	84	81	76	138	100	125	126	63	host	gene-VC_RS09465	0.2719867213869206	0	1
gene-VC_RS02585	32	35	24	42	6360	59	106	138	87	host	gene-VC_RS02585	2.587077162299455	0	1
gene-VC_RS04100	608	840	792	693	942	2210	4995	1375	5594	host	tpx	0.9087442488783503	0	1
gene-VC_RS01030	264	378	359	365	410	354	211	303	165	host	pyrE	0.2503234560650204	0	1
gene-VC_RS09550	1724	2777	2304	2934	3263	2483	4000	4768	3204	host	fadD	0.2817040448590383	0	1
gene-VC_RS14515	136	199	158	166	218	159	231	284	187	host	ulaR	0.2236036886279515	0	1
gene-VC_RS16895	265	508	400	587	660	580	601	753	482	host	gene-VC_RS16895	0.253393496996918	0	1
gene-VC_RS18390	2347	3178	2649	804	1317	988	1054	1244	787	host	putP	0.5250100836175526	0	1
gene-VC_RS15095	291	511	418	422	552	383	713	898	558	host	gene-VC_RS15095	0.33052589016914696	0	1
gene-VC_RS06700	302	500	399	382	566	362	438	526	336	host	gene-VC_RS06700	0.20130996683022162	0	1
gene-VC_RS17615	154	197	184	177	225	174	158	175	114	host	gene-VC_RS17615	0.16663356849482888	0	1
gene-VC_RS08525	1096	1590	1299	819	1076	898	869	992	642	host	gene-VC_RS08525	0.2570271443429951	0	1
gene-VC_RS00025	1034	1577	1441	1318	1808	1406	1430	1660	1048	host	rnpA	0.17182591968219155	0	1
gene-VC_RS03285	746	1144	944	934	1186	983	905	1058	886	host	nlpI	0.13132628539856753	0	1
gene-VC_RS07625	92	131	107	78	131	90	55	76	41	host	almF	0.32676695297658787	0	1
gene-VC_RS08740	31	56	63	78	98	62	100	121	84	host	gene-VC_RS08740	0.33347385580209105	0	1
gene-VC_RS10340	129	132	150	175	209	185	182	191	100	host	gene-VC_RS10340	0.20772729900600923	0	1
gene-VC_RS10705	1183	1906	1578	1891	2459	2233	1858	2265	1396	host	gltX	0.21304248805192735	0	1
gene-VC_RS15100	301	397	359	373	522	407	722	763	532	host	gene-VC_RS15100	0.31648827851320216	0	1
gene-VC_RS01675	1244	1963	1549	1575	2141	1696	1452	1776	1044	host	rsgA	0.19986389541735763	0	1
gene-VC_RS09145	1812	2529	2389	1845	2471	1780	2170	2478	1738	host	gene-VC_RS09145	0.15006757929370498	0	1
gene-VC_RS05860	651	1137	903	757	1146	755	396	592	337	host	gene-VC_RS05860	0.36520111656164395	0	1
gene-VC_RS10220	542	829	734	582	948	662	538	594	384	host	fliN	0.24783719565541423	0	1
gene-VC_RS07745	319	449	411	163	298	162	122	173	100	host	gene-VC_RS07745	0.4968629896426328	0	1
gene-VC_RS00675	1147	1475	1242	1463	1816	1423	932	1063	628	host	ftsY	0.2653601167274543	0	1
gene-VC_RS09980	1225	1673	1488	1515	1855	1515	8060	2579	1809	host	gene-VC_RS09980	0.8404231432688296	0	1
gene-VC_RS10245	122	141	149	109	180	129	106	108	78	host	fliJ	0.2236419643457378	0	1
gene-VC_RS11370	502	673	602	511	634	554	533	618	385	host	grcA	0.14715520016333286	0	1
gene-VC_RS02855	857	1327	1043	830	1111	842	676	698	502	host	luxS	0.2694572062580956	0	1
gene-VC_RS14110	43	54	48	43	84	64	87	141	77	host	gene-VC_RS14110	0.4132251639598952	0	1
gene-VC_RS13690	160	228	180	301	389	323	566	632	478	host	gene-VC_RS13690	0.437714891404702	0	1
gene-VC_RS04915	977	1733	1367	989	1349	946	900	1091	693	host	nagE	0.2652057109360255	0	1
gene-VC_RS05640	735	918	911	1334	1532	1292	1264	1530	894	host	gene-VC_RS05640	0.2420828185896645	0	1
gene-VC_RS10040	2321	3842	2826	1806	2280	1664	1113	1215	832	host	sucC	0.44890238186985476	0	1
gene-VC_RS12375	787	1288	1107	1278	1707	1281	1509	1846	1202	host	gene-VC_RS12375	0.22464525861308	0	1
gene-VC_RS12970	352	530	437	1113	1316	879	788	1487	790	host	gene-VC_RS12970	0.4309903566413025	0	1
gene-VC_RS05225	1192	1755	1435	1493	1680	1324	2066	2337	1558	host	tesB	0.20737701745093556	0	1
gene-VC_RS07900	830	1251	1217	1197	1480	1231	1247	1479	972	host	gene-VC_RS07900	0.1627663439613337	0	1
gene-VC_RS16455	216	264	247	253	395	284	444	626	401	host	gene-VC_RS16455	0.3577527306689284	0	1
gene-VC_RS17555	96	143	138	312	371	292	301	329	235	host	gene-VC_RS17555	0.3752580576020522	0	1
gene-VC_RS15250	76	119	104	100	178	103	146	170	103	host	gene-VC_RS15250	0.26844588996860563	0	1
gene-VC_RS03435	858	1248	1136	1094	1548	1104	1342	1425	843	host	murJ	0.19170164238312995	0	1
gene-VC_RS16870	1232	1681	1465	1020	1470	1111	1139	1491	942	host	gene-VC_RS16870	0.18513527863033735	0	1
gene-VC_RS08675	140	176	119	187	234	166	269	304	199	host	gene-VC_RS08675	0.28374925689244684	0	1
gene-VC_RS09360	1001	949	1208	1156	899	821	222	247	194	host	gene-VC_RS09360	0.5195315519969774	0	1
gene-VC_RS18620	782	853	803	969	1230	1014	804	758	582	host	gene-VC_RS18620	0.20085483484950753	0	1
gene-VC_RS01140	1324	1972	1600	808	1191	910	465	570	409	host	waaA	0.49242007391633047	0	1
gene-VC_RS04570	150	213	169	144	230	180	261	253	186	host	vpsD	0.20414244636736187	0	1
gene-VC_RS14085	54	94	91	52	85	49	50	32	39	host	gene-VC_RS14085	0.3596278719110675	0	1
gene-VC_RS02490	1214	1873	1608	1310	1624	1203	511	641	434	host	gene-VC_RS02490	0.4241197762604617	0	1
gene-VC_RS02535	15	16	9	5	14	13	18	12	9	host	gene-VC_RS02535	0.3105168998128664	0	1
gene-VC_RS18690	30	46	61	49	71	51	56	76	53	host	gene-VC_RS18690	0.23532908742025435	0	1
gene-VC_RS04845	235	366	304	287	505	347	367	448	283	host	gene-VC_RS04845	0.22989791708302906	0	1
gene-VC_RS07115	132	168	159	169	240	197	279	322	213	host	gene-VC_RS07115	0.2788311115279692	0	1
gene-VC_RS07215	1799	2691	2272	1852	2635	1995	2089	2256	1485	host	gene-VC_RS07215	0.17425969476804462	0	1
gene-VC_RS09455	706	974	872	1324	1656	1429	1887	2293	1483	host	gene-VC_RS09455	0.34070786908729134	0	1
gene-VC_RS03985	7	7	5	11	8	2	10	12	12	host	citD	0.38791081336236016	0	1
gene-VC_RS13910	105	162	133	108	148	84	54	61	39	host	tssJ	0.41011049979737424	0	1
gene-VC_RS06200	547	732	642	647	705	670	837	1017	637	host	gene-VC_RS06200	0.18224227553181874	0	1
gene-VC_RS09840	499	604	616	576	688	592	698	778	522	host	gene-VC_RS09840	0.13501120354049287	0	1
gene-VC_RS13640	976	1534	1320	931	1234	950	771	950	583	host	gene-VC_RS13640	0.26591338106325424	0	1
gene-VC_RS00870	224	288	294	321	415	329	314	382	269	host	vspR	0.17151461928089295	0	1
gene-VC_RS10465	1047	1541	1350	1524	2047	1671	2080	2449	1453	host	hemA	0.24158020464342472	0	1
gene-VC_RS18580	2390	3838	2877	1989	3063	2049	1011	1238	843	host	gene-VC_RS18580	0.4435874361746229	0	1
gene-VPVV882_gp02	529	581	550	13095	15948	13841	24524	27982	17818	phage	gene-VPVV882_gp02	0.7632840528476488	0	0
gene-VC_RS12435	4298	7037	5043	3309	5130	3307	2740	4759	2114	host	rpsE	0.3374677971609996	0	1
gene-VC_RS01350	233	347	322	328	470	297	11798	296	194	host	zntR	2.274905840099792	0	1
gene-VC_RS01270	3090	4448	3890	5033	5637	4844	6852	6354	19723	host	gene-VC_RS01270	0.714055742357526	0	1
gene-VC_RS01855	2512	4410	4750	2423	3527	2385	3255	3698	2360	host	rplI	0.2636862509229335	0	1
gene-VC_RS15350	201	226	201	159	289	188	284	353	206	host	gene-VC_RS15350	0.2484682882616071	0	1
gene-VC_RS05280	423	665	643	955	1227	961	984	1233	765	host	gene-VC_RS05280	0.29382767368341794	0	1
gene-VC_RS05555	1372	2042	1736	1055	10100	949	943	1081	710	host	hisD	1.266997020453673	0	1
gene-VC_RS05775	2696	4535	3498	3134	4551	3347	2639	3338	3754	host	rluB	0.18598568010148772	0	1
gene-VC_RS05680	2215	3492	2748	2519	3476	2453	2531	3227	1952	host	serC	0.18944078662643796	0	1
gene-VC_RS11445	1182	1807	1496	757	1137	753	316	327	221	host	gene-VC_RS11445	0.5914223103283024	0	1
gene-VC_RS09275	6694	11240	8203	6843	10800	7172	4244	5049	3109	host	tig	0.36844313963857195	0	1
gene-VC_RS15425	267	439	297	254	423	318	566	725	414	host	gene-VC_RS15425	0.3536822734056763	0	1
gene-VC_RS01925	3027	4695	3792	1575	2516	1615	755	380	610	host	gene-VC_RS01925	0.6734936819834	0	1
gene-VC_RS14535	82	102	106	112	131	110	180	261	122	host	gene-VC_RS14535	0.3851305447463514	0	1
gene-VC_RS00535	603	746	630	1222	1366	949	1118	2349	852	host	gene-VC_RS00535	0.4649153487067896	0	1
gene-VC_RS03555	154	239	208	107	149	109	97	104	86	host	gene-VC_RS03555_gene_hpf	0.3615842910875366	0	1
gene-VC_RS08680	1409	1209	1281	1567	1759	1505	2189	2447	1745	host	gene-VC_RS08680	0.23115883011863822	0	1
gene-VC_RS11290	1686	2532	2053	2003	2605	2039	1626	3462	1279	host	serB	0.2853893325600784	0	1
gene-VC_RS14355	311	429	357	290	393	259	250	312	204	host	gene-VC_RS14355	0.21676165673652878	0	1
gene-VC_RS14705	8769	12929	9723	9148	13416	8946	8133	10711	6654	host	infC	0.2107474250694104	0	1
gene-VC_RS17180	229	319	290	258	334	288	229	263	182	host	vesA	0.16993825767158469	0	1
gene-VC_RS13005	324	561	540	543	618	507	467	508	364	host	gene-VC_RS13005	0.18068695744391022	0	1
gene-VC_RS02255	584	2545	754	735	1075	3723	809	912	564	host	djlA	0.7916920353424038	0	1
gene-VC_RS15155	226	330	271	267	431	316	424	456	304	host	gene-VC_RS15155	0.22984931647701984	0	1
gene-VC_RS09815	627	863	739	645	951	805	567	629	420	host	gene-VC_RS09815	0.22077218596170584	0	1
gene-VC_RS10080	389	577	476	571	839	628	866	1842	725	host	gene-VC_RS10080	0.5303906034468063	0	1
gene-VC_RS00240	1437	2064	1871	2865	3343	2556	2572	2822	1602	host	purE	0.2567189821093422	0	1
gene-VC_RS04865	1731	2199	1965	3106	3318	3069	4647	4938	3415	host	gene-VC_RS04865	0.33195360079754427	0	1
gene-VC_RS12365	271	337	266	275	316	311	442	1703	317	host	gene-VC_RS12365	0.9311805971607892	0	1
gene-VC_RS06795	816	1125	932	756	1015	796	437	593	367	host	gene-VC_RS06795	0.31609497807699666	0	1
gene-VC_RS07205	2855	4125	4044	3022	4175	3171	2822	3701	2122	host	gene-VC_RS07205	0.2011491906129275	0	1
gene-VC_RS10945	322	497	417	610	743	658	755	943	602	host	thiL	0.28850887142415305	0	1
gene-VC_RS11460	492	794	729	624	885	636	770	928	604	host	gene-VC_RS11460	0.18582980678222308	0	1
gene-VC_RS05520	1883	2790	2064	6593	8136	6348	4969	6802	4254	host	purB	0.43852209938149467	0	1
gene-VC_RS04330	391	409	382	1003	891	837	1506	1841	1349	host	gene-VC_RS04330	0.5178864816089201	0	1
gene-VC_RS06260	53	101	61	53	62	41	45	61	35	host	gene-VC_RS06260	0.3160202120340762	0	1
gene-VC_RS02605	1	0	1	2	0	0	1	0	0	host	gene-VC_RS02605	1.2328828005937953	0	1
gene-VC_RS05030	1264	1875	1566	1526	1997	1528	1889	2248	1416	host	luxO	0.1756488094350453	0	1
gene-VC_RS16555	381	475	416	413	617	497	646	713	466	host	gene-VC_RS16555	0.21443583689816104	0	1
gene-VC_RS07990	366	525	424	291	413	342	426	453	301	host	gene-VC_RS07990	0.18105557014736454	0	1
gene-VC_RS08015	1091	1501	1451	1011	1379	1109	590	752	481	host	gene-VC_RS08015	0.3363569860713549	0	1
gene-VC_RS10420	781	1251	1069	1336	1758	1335	1593	1853	1246	host	gene-VC_RS10420	0.23308345932965482	0	1
gene-VC_RS09350	231	322	312	329	437	282	702	770	425	host	gene-VC_RS09350	0.42150040963822405	0	1
gene-VC_RS13550	276	415	400	278	410	318	313	399	228	host	gene-VC_RS13550	0.19568805916621423	0	1
gene-VC_RS13615	130	248	176	193	238	192	131	156	103	host	gene-VC_RS13615	0.2667319070609187	0	1
gene-VC_RS16725	254	306	299	438	541	471	708	840	485	host	gene-VC_RS16725	0.37921332564666194	0	1
gene-VPVV882_gp28	1343	2090	1581	11594	12762	11227	34558	41684	24731	phage	FI	0.8861113114106167	0	0
gene-VC_RS18810	663	1025	782	494	693	546	706	995	608	host	gene-VC_RS18810	0.23957998542208622	0	1
gene-VC_RS13575	222	230	226	322	414	340	362	416	281	host	gene-VC_RS13575	0.2331227697955933	0	1
gene-VC_RS00940	24	71	59	40	48	49	38	43	18	host	gene-VC_RS00940	0.3541804440991181	0	1
gene-VC_RS13385	3759	5225	3849	2614	4162	2665	1131	1394	927	host	atpH	0.49541347667036756	0	1
gene-VC_RS12840	385	604	482	750	928	740	769	1127	579	host	gene-VC_RS12840	0.3030657526737525	0	1
gene-VC_RS03875	80	128	82	432	664	457	352	556	303	host	gene-VC_RS03875	0.5847904935422108	0	1
gene-VC_RS17985	57	107	74	150	159	135	181	192	123	host	gene-VC_RS17985	0.3295664802032499	0	1
gene-VC_RS13465	65	97	92	119	166	180	127	164	86	host	gene-VC_RS13465	0.31409663250267933	0	1
gene-VC_RS14790	474	623	566	506	697	548	727	1029	572	host	gene-VC_RS14790	0.24863455647851193	0	1
gene-VC_RS17680	550	898	635	982	1363	961	733	940	584	host	gene-VC_RS17680	0.28401867360733085	0	1
gene-VC_RS12250	1293	1847	1604	2108	2188	1989	2314	2814	1931	host	thiB	0.20260871780415401	0	1
gene-VC_RS17065	368	539	476	479	639	406	399	480	292	host	gene-VC_RS17065	0.21091221044304134	0	1
gene-VC_RS17255	1127	1884	1343	930	1636	942	485	588	363	host	gene-VC_RS17255_gene_groL	0.4740721517357235	0	1
gene-VC_RS02245	1368	2181	1658	1199	1801	1203	935	1095	722	host	surA	0.31830729201086383	0	1
gene-VC_RS13915	183	256	200	174	233	151	112	158	102	host	tssK	0.2755867763875423	0	1
gene-VC_RS18110	210	330	255	364	398	337	460	514	345	host	gene-VC_RS18110	0.24751861504052808	0	1
gene-VC_RS10650	1189	1506	1432	1181	1811	1593	1224	2567	867	host	flgA	0.31107507067666335	0	1
gene-VC_RS14460	305	478	359	240	481	315	307	328	183	host	gene-VC_RS14460	0.2770694238907307	0	1
gene-VC_RS09535	446	687	651	791	976	818	801	831	562	host	rrtA	0.2065539409178186	0	1
gene-VC_RS12245	1547	2595	1923	1369	1997	1506	1677	1940	1287	host	thiP	0.21640543340153817	0	1
gene-VC_RS08305	756	1242	1017	898	1198	883	1122	1337	810	host	mukF	0.1884444191858623	0	1
gene-VC_RS11970	95	144	143	103	137	85	111	140	102	host	leuO	0.18544875959420776	0	1
gene-VC_RS06730	43	77	63	108	110	93	165	199	143	host	gene-VC_RS06730	0.42491494915953176	0	1
gene-VC_RS03305	151	186	192	147	176	176	202	200	149	host	gene-VC_RS03305	0.11712338656790418	0	1
gene-VC_RS04080	69	113	102	155	225	194	240	5074	174	host	gene-VC_RS04080	2.1919451346256	0	1
gene-VC_RS04490	1808	2750	2266	2026	2349	2038	10974	12137	8685	host	metN	0.8092805644310462	0	1
gene-VC_RS12520	9573	14645	11029	10693	15015	12762	11015	14751	7021	host	rplC	0.21505328125147952	0	1
gene-VPVV882_gp01	182	163	177	6444	7627	6988	15810	16523	10148	phage	gene-VPVV882_gp01	0.8358448789071311	0	0
gene-VC_RS17715	863	1058	1137	1268	1377	1238	1532	1898	1301	host	gene-VC_RS17715	0.21477247136948227	0	1
gene-VC_RS17690	483	673	527	693	780	606	501	600	391	host	gene-VC_RS17690	0.1949301623434983	0	1
gene-VC_RS04370	283	339	330	502	580	472	671	585	367	host	gene-VC_RS04370	0.27947816358303745	0	1
gene-VC_RS03205	1406	1834	1507	1118	1750	1347	914	1042	660	host	greA	0.2839117076363615	0	1
gene-VC_RS13590	292	492	389	353	582	426	391	401	271	host	gene-VC_RS13590	0.2253111822570671	0	1
gene-VC_RS12385	156	224	198	252	365	345	471	628	365	host	gene-VC_RS12385	0.41926422426360044	0	1
gene-VC_RS11525	144	236	191	158	243	166	105	95	74	host	mutT	0.3585612289869462	0	1
gene-VC_RS07395	206	324	225	270	398	312	452	590	402	host	gene-VC_RS07395	0.32389373882148775	0	1
gene-VC_RS04270	5340	8606	6614	4629	7731	4642	1525	52809	1300	host	dnaJ	1.4669770642669508	0	1
gene-VC_RS13655	230	355	460	436	506	543	803	721	825	host	gene-VC_RS13655	0.3541948953052616	0	1
gene-VC_RS14305	320	335	310	117	269	175	76	107	68	host	gene-VC_RS14305	0.5295534449602171	0	1
gene-VC_RS15345	456	621	575	416	752	496	489	636	409	host	gene-VC_RS15345	0.20144910247103456	0	1
gene-VC_RS16780	42	65	72	83	120	116	111	119	67	host	gene-VC_RS16780	0.30805028878428004	0	1
gene-VC_RS01355	375	624	532	472	650	489	815	934	658	host	cadC	0.26798863383229987	0	1
gene-VC_RS12100	969	1573	1292	1345	1736	1310	1354	2100	944	host	rapA	0.2436890953016144	0	1
gene-VC_RS01775	196	323	250	371	415	370	442	478	331	host	gene-VC_RS01775	0.2401639720023863	0	1
gene-VC_RS10820	547	764	647	1040	1374	992	764	790	447	host	glnB	0.3247521711854701	0	1
gene-VC_RS12185	863	1275	1076	1014	1107	978	896	1018	714	host	lptC	0.15186274981164125	0	1
gene-VC_RS04355	37	81	54	40	59	52	49	58	37	host	gene-VC_RS04355	0.2515125800432723	0	1
gene-VC_RS13030	2097	3400	3060	4328	4806	4211	8139	6294	4606	host	gene-VC_RS13030	0.37158417013121603	0	1
gene-VC_RS06455	138	204	178	208	228	191	223	269	200	host	mglB	0.1663147938131541	0	1
gene-VC_RS09690	5161	7852	6467	5139	6392	4948	3496	4124	2561	host	ptsG	0.29870300661624277	0	1
gene-VC_RS13215	5553	8601	7219	7588	11339	8425	14651	19118	5965	host	typA	0.42944487518620417	0	1
gene-VC_RS18490	333	601	478	261	392	262	135	164	99	host	gene-VC_RS18490	0.5173791372084409	0	1
gene-VC_RS00525	668	983	837	1006	1205	1050	1023	1215	800	host	gene-VC_RS00525	0.1752073160951648	0	1
gene-VC_RS11560	2132	2991	2524	2092	2684	2252	2296	2735	1731	host	murC	0.15340130499034205	0	1
gene-VC_RS11055	952	1577	1397	1209	1568	1173	830	984	725	host	gene-VC_RS11055	0.25298705214511336	0	1
gene-VC_RS03565	1422	2321	1702	1936	2603	1796	8089	8275	1934	host	rluD	0.7801638521360527	0	1
gene-VC_RS11540	5180	11698	6446	17542	8838	7416	49674	13464	24081	host	lpxC	0.8208852539021652	0	1
gene-VC_RS01055	2534	4685	3288	2300	3400	2299	1594	1900	1273	host	coaBC	0.3847045034817484	0	1
gene-VC_RS19000	135	152	149	164	268	210	317	319	194	host	gene-VC_RS19000	0.3212322256483374	0	1
gene-VC_RS11410	4686	7353	5854	5911	8554	5975	4449	5609	3522	host	arcA	0.24738142248870298	0	1
gene-VC_RS10385	1095	1756	1452	1726	2429	1832	1480	1910	1137	host	mlp24	0.23644437822185252	0	1
gene-VC_RS18045	68	84	81	102	122	115	121	145	79	host	ctlX	0.2365683418019972	0	1
gene-VC_RS04135	154	174	161	188	251	224	425	415	280	host	tcpC	0.3875169573498478	0	1
gene-VC_RS07490	847	1440	1140	1981	2909	1980	1456	2101	1294	host	gene-VC_RS07490	0.34928348489391353	0	1
gene-VC_RS02330	602	761	688	797	1036	829	921	60096	665	host	glsB	2.526604668090618	0	1
gene-VC_RS04055	869	1298	1162	1188	1469	1249	1286	1478	964	host	gene-VC_RS04055	0.15789708177437983	0	1
gene-VC_RS17355	136	155	163	344	390	375	589	562	397	host	gene-VC_RS17355	0.4575757559988424	0	1
gene-VC_RS08295	1767	2735	2077	1420	1872	1339	1246	1446	907	host	mukB	0.30914736897907197	0	1
gene-VC_RS17880	1603	1746	1320	864	1188	761	722	843	564	host	gene-VC_RS17880	0.3672198902457814	0	1
gene-VC_RS17925	3265	5194	3891	1759	2853	1870	1078	1433	811	host	gene-VC_RS17925	0.5558370079688703	0	1
gene-VC_RS14025	103	135	120	106	120	148	138	174	118	host	glpT	0.1630984917776692	0	1
gene-VC_RS10075	5306	8643	7492	7031	8304	6357	3141	4030	2520	host	gene-VC_RS10075	0.3600989531422635	0	1
gene-VC_RS08610	418	546	526	766	1066	854	1179	1435	917	host	gene-VC_RS08610	0.36770589256575104	0	1
gene-VC_RS06400	481	726	576	670	872	701	1339	1537	997	host	gene-VC_RS06400	0.38121799470952406	0	1
gene-VC_RS14960	864	1622	1286	1188	1854	1219	1232	1546	778	host	gene-VC_RS14960	0.2531404047113248	0	1
gene-VC_RS06815	120	184	164	219	259	215	238	282	161	host	vceR	0.23887572791269193	0	1
gene-VC_RS01310	1114	1547	1403	1842	2179	1802	4493	2537	2555	host	manA	0.4361362103993357	0	1
gene-VC_RS07905	405	637	560	544	813	633	833	1152	669	host	gene-VC_RS07905	0.29405562693720805	0	1
gene-VC_RS14860	152	160	172	141	238	203	276	306	199	host	gene-VC_RS14860	0.26385807962733193	0	1
gene-VC_RS13585	263	508	398	285	435	335	220	275	174	host	gene-VC_RS13585	0.3156838002185968	0	1
gene-VC_RS01045	215	343	299	288	344	265	254	278	221	host	slmA	0.1564008483415808	0	1
gene-VC_RS06075	493	696	614	492	716	462	554	569	429	host	btuC	0.170664838113023	0	1
gene-VC_RS06645	215	294	274	225	388	325	233	298	157	host	gene-VC_RS06645	0.24104133672598174	0	1
gene-VC_RS11050	216	282	295	171	238	207	91	98	81	host	gene-VC_RS11050_gene_nqrM	0.4119606955699788	0	1
gene-VC_RS13420	759	997	920	762	1043	831	846	949	635	host	rsmG	0.14250483146030107	0	1
gene-VC_RS03970	17	18	12	14	20	27	33	17	14	host	gene-VC_RS03970	0.3349967509508822	0	1
gene-VC_RS10105	1745	2791	1933	2125	3220	2051	1995	2570	1513	host	gene-VC_RS10105	0.2303300459931246	0	1
gene-VC_RS05180	1527	2150	1761	1757	1914	1608	1541	1848	1197	host	dnaX	0.15107193371273445	0	1
gene-VC_RS07550	284	355	322	339	439	343	405	417	282	host	gene-VC_RS07550	0.1496256928631893	0	1
gene-VC_RS12730	243	373	308	345	486	353	262	346	210	host	gene-VC_RS12730	0.23838144971005482	0	1
gene-VC_RS06070	1497	2301	1864	1572	2105	1500	1546	1714	1138	host	gene-VC_RS06070	0.1958062363277594	0	1
gene-VC_RS13895	301	512	453	341	373	284	284	272	186	host	tssF	0.28095540659375284	0	1
gene-VC_RS04500	539	951	748	868	1103	935	1178	2088	975	host	treR	0.3928383914972734	0	1
gene-VC_RS08820	433	510	452	596	834	633	1522	1637	1081	host	gene-VC_RS08820_gene_manA	0.505696733198333	0	1
gene-VC_RS04170	92	118	86	94	142	113	167	207	126	host	toxT	0.29290602563999835	0	1
gene-VC_RS09160	950	1475	1235	924	1336	923	512	567	383	host	gene-VC_RS09160	0.38915585260285257	0	1
gene-VC_RS13855	337	490	499	538	729	502	711	808	489	host	gene-VC_RS13855	0.2491874802770248	0	1
gene-VC_RS10140	1049	1553	1251	1335	2040	1557	1780	2141	1304	host	gene-VC_RS10140	0.22346700557178958	0	1
gene-VC_RS04555	83	107	127	143	160	138	273	341	194	host	vpsA	0.45140051256922353	0	1
gene-VC_RS00495	250	291	254	295	368	298	305	7348	217	host	gene-VC_RS00495	2.0757461042971497	0	1
gene-VC_RS02410	105	160	150	227	218	197	343	374	267	host	xds	0.3687802759067618	0	1
gene-VC_RS12145	362	614	453	475	662	509	484	531	316	host	gene-VC_RS12145	0.21018461897724594	0	1
gene-VC_RS02445	5421	9474	6931	5956	8166	6332	3956	19494	4764	host	gene-VC_RS02445	0.5640023148276275	0	1
gene-VC_RS12330	2665	4348	3485	1385	2276	1500	296	399	247	host	cysC	0.7491883468900686	0	1
gene-VC_RS06285	2410	3587	3322	4301	5235	4317	6210	7025	4747	host	gene-VC_RS06285	0.2962511429541736	0	1
gene-VC_RS05890	122	177	160	117	144	136	124	152	113	host	hutU	0.1477169361348829	0	1
gene-VC_RS05990	3141	5280	4108	3725	4768	3521	3386	4246	2530	host	pheT	0.20628738587155743	0	1
gene-VC_RS07340	133	163	93	76	110	64	69	63	44	host	gene-VC_RS07340	0.39887681518093476	0	1
gene-VC_RS05335	606	835	825	453	594	417	230	277	230	host	gene-VC_RS05335	0.44671095639145547	0	1
gene-VC_RS03940	19	31	28	54	61	45	63	42	30	host	gene-VC_RS03940	0.35445563283728493	0	1
gene-VC_RS15170	218	286	244	237	368	248	312	399	263	host	gene-VC_RS15170	0.2048991806690642	0	1
gene-VC_RS17890	108	115	123	199	227	174	343	419	264	host	gene-VC_RS17890	0.46204129460338667	0	1
gene-VC_RS00855	1905	2333	2125	1987	3124	2388	3652	4245	2759	host	gene-VC_RS00855	0.2783328277663905	0	1
gene-VC_RS17790	362	594	517	328	414	344	312	359	267	host	gene-VC_RS17790	0.25335776359381545	0	1
gene-VC_RS02275	51189	42609	41672	43365	29673	27456	8709	9934	6974	host	gene-VC_RS02275	0.5509370211249367	0	1
gene-VC_RS01475	2638	3340	2799	3108	4235	3449	2367	2576	1683	host	trxA	0.23661364939518345	0	1
gene-VC_RS17820	741	1058	826	749	1058	730	533	680	379	host	malE	0.2758269645031835	0	1
gene-VC_RS08010	256	414	394	403	569	464	522	627	437	host	gene-VC_RS08010	0.22650484200686358	0	1
