Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-VC_RS09935	714.5898553478326	661.1708596243103	685.1056960825831	511.046307217919	495.7278115618505	466.9840311960437	272.85244434406343	318.01634485602216	292.8771594017035	host	gene-VC_RS09935	0.3287239213615358	0	1	1
gene-VC_RS11205	36.77505814605394	35.68635650572823	42.43383260942553	28.99293233049594	33.3834354958291	34.524810931705964	27.916522583274357	30.16644405992409	30.888895416882207	host	gene-VC_RS11205	0.1284124328760645	0	0	1
gene-VC_RS15070	45.78855278969462	42.33699567270485	45.444341004013154	42.93889978060791	41.48621110161286	43.15601366463246	40.6823695937164	44.82677201427972	44.63130194929103	host	gene-VC_RS15070	0.038968317251863414	1	0	1
gene-VC_RS11100	254.5410887364126	272.0273630004829	269.94225271469014	307.54528218931137	238.54571383427395	203.19289767097783	169.74368002895463	124.75375230389167	135.65898558598062	host	gene-VC_RS11100	0.2774460803052347	0	0	1
gene-VC_RS08195	4.867287107565963	3.730846361962497	4.444083820581728	6.972983725055986	6.158109460395658	5.394501708079058	5.611361323271227	6.343411134096187	6.934241828279679	host	torE	0.1874367283811648	0	0	1
gene-VC_RS08930	169.99450897906308	176.48525399196507	200.7005596391748	149.3686513735677	176.80256371820167	148.70843041937934	153.47073219146807	172.8227122311539	190.88076596391696	host	gene-VC_RS08930	0.09971596126233494	1	0	1
gene-VC_RS01840	1821.9878072655256	1910.1933373247984	2081.121445915644	1574.9768240040928	936.8429155407184	877.3257944572573	705.3481183351932	520.5826070714937	865.8976886659061	host	rpsF	0.442270464789404	0	1	1
gene-VC_RS04495	129.25351318980725	146.31406167348572	132.17565427665656	152.8551432360957	133.37168647120072	119.21848774854716	161.8877741763749	150.69125560775163	140.44991630370114	host	gmhB	0.09012291054670046	1	0	1
gene-VC_RS13935	13.159702179715383	17.19433540730542	20.21341350651689	12.294471304703976	11.50594136021294	10.069736521747574	4.489089058616981	4.228940756064125	3.1519281037634905	host	vasI	0.521004334451307	0	0	1
gene-VC_RS01580	5203.850997559506	5224.969224572782	4940.387633060887	4348.389350859256	4084.7712383877097	3712.855708947213	5531.118856348448	2713.429353782611	2427.110717022038	host	gene-VC_RS01580_gene_tuf	0.24827434125149256	0	1	1
gene-VC_RS18865	49.75449043289652	40.55267784741845	39.2799666722385	86.42829827635182	53.6403745102885	46.392714689479895	62.4263947213924	70.05945185879567	62.66033070281819	host	gene-VC_RS18865	0.2529981594325145	0	0	1
gene-VC_RS17525	233.4495112702934	225.6350995430362	248.8686939525768	190.4725554370556	199.8144464386276	172.62405465852984	135.51437595700014	145.4755620086059	146.62769538707758	host	gene-VC_RS17525	0.20778605996219382	0	0	1
gene-VC_RS05315	25.237785002193885	30.00898160708965	31.251944286671502	25.32294089625595	24.79449335369831	19.779839596289875	12.48527894427848	17.902515867338128	15.255332022215294	host	gene-VC_RS05315	0.2717753562980004	0	0	1
gene-VC_RS05720	49.03341086140526	46.06784203466735	42.57719015202494	39.81940706150392	46.67198748931447	40.278946086990295	36.47384860126298	41.86651348503484	37.82313724516189	host	gene-VC_RS05720	0.09430090651196409	1	0	1
gene-VC_RS17830	81.6622614713845	69.10176305200102	71.82212884230469	64.04135052748786	59.79848397068416	50.88813277954577	31.704191476482432	36.22792581028267	33.53651502404354	host	speG	0.3107059577911171	0	0	1
gene-VC_RS03230	192.7085154810376	190.2731644600873	191.0956042850143	222.76848005836757	207.2689999959486	218.47731917720185	156.41669688618546	192.41680440091767	190.6286117156159	host	glmM	0.0936339530775084	1	0	1
gene-VC_RS16275	28.843182859650152	25.9537138223478	25.23092749749626	30.27742933247994	38.08304534718368	26.433058369587386	26.092830153211207	36.79178457775789	34.54513201724786	host	gene-VC_RS16275	0.15586668233131867	0	0	1
gene-VC_RS03945	17.486179608662905	7.623903435314667	11.89867603575108	8.991479013887982	9.56127521482484	10.429369968952845	5.751645356353007	6.766305209702599	9.70793855959155	host	gene-VC_RS03945	0.3313295804759306	0	0	1
gene-VC_RS12340	604.0844110167978	548.921047342656	592.496723563364	312.13277148211137	294.6169210262976	260.01498232941054	33.24731584038202	44.1219485549357	36.43628887950595	host	cysD	0.7364034725203504	0	1	1
gene-VC_RS12085	930.0123773308446	1051.125409805086	977.8417980705796	790.3326553635824	799.9060078029729	668.1989449073926	690.7585788946881	672.5425449060646	661.2745161695804	host	gene-VC_RS12085	0.1739299168678033	0	1	1
gene-VC_RS10780	52.09799904024309	51.09637408774724	63.50739137153889	47.8933882168319	60.28465050703118	49.62941571432733	61.44440648981993	66.25340517833796	70.35103527600111	host	fadE	0.13126052925581919	0	0	1
gene-VC_RS02960	138.62754761919354	155.39786151130747	172.1724086618921	103.67725801727978	148.11873807372714	141.15612802806868	80.24246692277855	112.91271818691212	104.51793592079734	host	gene-VC_RS02960	0.21761346785587038	0	0	1
gene-VC_RS11575	474.1098182554994	481.9280235387208	567.6958686936658	446.2709584035831	513.0677513582277	554.0153254197191	337.80395166092785	451.0870139801733	410.6331933583076	host	murD	0.14256335827427788	0	1	1
gene-VC_RS02280	74.45146575647196	75.10355937341896	85.15438030404988	53.58187493990389	87.34792103034894	87.93037784168864	17.535504135222585	51.59307722398232	29.50204705122627	host	gene-VC_RS02280	0.3916981775550767	0	0	1
gene-VC_RS16570	38.39748718190927	41.85036353853583	42.0037599816273	36.332915198975925	38.893322907762055	31.6477433540638	25.25112595472052	30.730302827399303	28.11519868557033	host	gene-VC_RS16570	0.1647881231930841	0	0	1
gene-VC_RS06100	24.51670543070263	24.818238842620087	19.49662579351984	20.18495288831996	13.612663017716718	14.565154611813456	9.258746183397523	10.1494578145539	12.103403918451804	host	gene-VC_RS06100	0.3376908819982971	0	0	1
gene-VC_RS14825	151.06617022741767	186.54231809812484	169.87868798030152	119.09122204108776	106.95663799634563	100.69736521747572	98.61967525649182	116.71876486736984	112.3347176181308	host	gene-VC_RS14825	0.23388770091836367	0	0	1
gene-VC_RS09985	146.91996269134296	111.11433730192653	115.54617933512492	117.07272675225576	111.9803588719316	92.7854293789598	100.44336768655496	97.82949615695009	94.68392023705525	host	gene-VC_RS09985	0.14298443084915813	0	0	1
gene-VC_RS16990	121.32163790340346	110.95212659053684	106.80136923656087	106.06275244953578	103.3914167298008	78.22027476714634	77.01593416189759	93.17766132527954	94.1796117404531	host	gene-VC_RS16990	0.14056531597857674	0	0	1
gene-VC_RS02760	36.05397857456269	22.060656748995637	35.839385649852645	28.99293233049594	34.193713056407475	29.84957611803745	28.197090649437914	27.911008990023223	30.888895416882207	host	recX	0.13808612264806144	0	0	1
gene-VC_RS16435	92.65872493662611	90.3513662440483	94.47262057301155	66.61034453145587	64.98426035838577	62.21658636651179	55.69276113346693	75.69803953354783	62.78640782696873	host	gene-VC_RS16435	0.18982915365088912	0	0	1
gene-VC_RS06930	110.86598411678028	112.5742337044336	116.83639721851962	170.10410297702364	196.8974472205454	177.83873964300625	182.0886749401513	221.0326368502849	196.42815942654076	host	ttcA	0.23587567967311598	0	0	1
gene-VC_RS02990	189.4636574093269	195.9505393587259	213.88945355832055	191.0230541521916	215.8579421380794	202.29381405296465	155.434708654613	175.36007668479238	165.03495551305636	host	gene-VC_RS02990	0.10348026314949658	0	0	1
gene-VC_RS17795	62.55365282686627	60.0179632141793	67.09132993652415	59.08686209126388	63.20164972511333	52.68630001557213	39.27952926289859	47.36413646791819	41.731528093828615	host	gene-VC_RS17795	0.17198307825771167	0	0	1
gene-VC_RS01010	54.62177754046248	61.8022810394657	71.96548638490411	49.1778852188159	60.44670601914686	46.9321648602878	53.588500637240216	71.75102816122131	69.34241828279679	host	murP	0.15019511954005335	0	0	1
gene-VPVV882_gp66	39.839646324891774	36.01077792850758	39.13660912963909	67.89484153343986	82.48625566687869	79.65880855596741	85.57326017988622	141.24662125254176	119.6471908188621	phage	gene-VPVV882_gp66	0.44739265821518837	0	0	0
gene-VC_RS05485	37.13559793179957	48.501002705512455	41.573687353829065	41.28740363519992	50.56131978009067	42.07711332301665	50.7828199756046	71.61006346935251	60.64309671640956	host	gene-VC_RS05485	0.20870708963235002	0	0	1
gene-VC_RS16225	95.36277332971832	102.35495888688416	88.88167641163456	53.39837536819189	44.72732134392636	39.55967919257975	32.54589567497312	34.95924358346343	33.78866927234462	host	gene-VC_RS16225	0.46435004529833074	0	0	1
gene-VC_RS14860	31.186691466996727	25.629292399568456	30.24844148847563	31.928925477887937	29.98026974139992	27.691775434805827	26.513682252456547	48.91474807847504	41.85760521797916	host	gene-VC_RS14860	0.22275844601158468	0	0	1
gene-VC_RS13070	48.312331289914006	49.63647768524017	48.59820694120019	40.36990577663992	44.079099295463664	41.71747987581138	26.092830153211207	29.60258529244887	24.96327058180685	host	greB	0.23685151025993317	0	0	1
gene-VC_RS05210	103.83545829474056	108.03233378552272	92.60897251921924	572.7021633131509	157.5179577764363	151.94513144422675	102.26706011661813	146.88520892729392	130.61590061995904	host	sohB	0.8201555120491419	0	0	1
gene-VC_RS13215	1282.259748004322	1178.1363968232006	1222.5531232877734	2388.246925831675	1447.1557231929798	1295.2198601097816	968.6612484296955	3056.255484407543	1573.4425093987345	host	typA	0.3992641248584738	0	1	1
gene-VC_RS16365	370.2743599607588	377.4643254037708	358.9672866689241	279.28634814566345	207.75516653229565	172.62405465852984	136.21579612240905	106.99220112842237	122.16873330187288	host	tal	0.44369218328035825	0	0	1
gene-VC_RS00520	294.74127484705	280.94895212691495	265.06809626631014	301.85679546623936	309.850139165171	271.34343591637656	138.32005661863576	195.65899231390017	166.92611237531446	host	gene-VC_RS00520	0.2418608593135935	0	0	1
gene-VC_RS09620	2756.6872018110635	2790.0242359023887	2754.758538590273	1968.950404469756	1763.0019163064308	1686.8606841163212	973.1503374883124	1145.7610155096402	1119.8170167050928	host	gap	0.36937296575377954	0	1	1
gene-VC_RS00935	272.9286178094396	345.5088152600051	314.239733377908	283.6903378667514	307.5813619955516	285.1893236337795	321.3907197903595	257.5424920443052	251.77601692862763	host	uvrD	0.09993627011832634	1	0	1
gene-VC_RS09120	462.2120053258937	476.5750700628615	459.0308514033127	480.401878742015	468.6645410385328	469.321648602878	534.3418820085026	616.156668158543	555.4958090072776	host	gene-VC_RS09120	0.1020399172606537	0	0	1
gene-VC_RS18210	17.66644950153572	17.518756830084765	21.073558762113358	17.982958027775965	19.770772478112377	19.60002287268724	10.38101844805177	12.122963500717155	11.473018297699106	host	gene-VC_RS18210	0.2296119358158528	0	0	1
gene-VC_RS07600	34.792089324452995	40.55267784741845	30.39179903107504	84.59330255923183	84.75503283649815	65.2734706677566	74.49082156642554	92.19090848219793	89.89298951933475	host	gene-VC_RS07600	0.35235099575977336	0	0	1
gene-VC_RS08240	65.25770121995848	53.85395618137169	68.66826290511767	60.00435994982388	60.93287255549389	55.74318431681692	26.233114186292987	34.81827889159462	31.771435285935983	host	gene-VC_RS08240	0.2912213008757148	0	0	1
gene-VC_RS03000	281.94211245308026	286.1396948913845	278.11363264285654	544.0762301260789	247.62082251275172	192.04426080761445	105.9144449767444	121.7934937746468	120.2775764396148	host	gene-VC_RS03000	0.5270656776082931	0	0	1
gene-VC_RS00485	224.6162865195256	192.8685358423221	197.4033361593884	228.82396592486356	198.03183580535512	173.52313827654302	175.21475731914407	162.9551838003376	150.66216335989483	host	glpG	0.13172018398858837	0	0	1
gene-VC_RS04445	194.69148430263851	180.86494319948625	237.5434480872233	225.52097363404755	249.0793221217928	250.30487925486827	246.47904612468864	280.66070151078907	287.7079973115314	host	xni	0.13878982571680917	0	0	1
gene-VC_RS05340	151.06617022741767	133.98604760787052	156.25972143335753	109.73274388377578	109.38747067808076	99.79828159946256	58.35815776202076	65.97147579460034	61.27348233716226	host	gene-VC_RS05340	0.33670723312605855	0	0	1
gene-VC_RS03885	129.9745927612985	149.55827590127922	107.94822957735616	515.450296939007	541.5895214905865	373.1197014754681	336.2608272970283	402.0313012098295	378.48352669991993	host	vibH	0.4688734041246388	0	0	1
gene-VC_RS12145	115.1924615457278	97.6508482565836	96.62298371200274	107.8977481666558	92.04753088170352	89.36891163050971	55.83304516654871	59.20517058489774	56.48255161944175	host	gene-VC_RS12145	0.2501639913615782	0	0	1
gene-VC_RS12820	164.94695197862433	157.0199686252042	169.5919728951027	191.3900532956156	170.32034323357465	139.53777751564496	156.55698091926723	185.22760511560867	174.3646627001963	host	epmB	0.08806774549609313	1	0	1
gene-VC_RS05085	56.063936683444986	57.42259183194452	51.60871533578781	60.18785952153588	56.07120719202363	53.0459334627774	50.0813998101957	65.40761702712513	63.79502482017305	host	udp	0.08690976692611241	1	0	1
gene-VC_RS08550	339.0876684937621	328.3144798526997	348.7889011443659	343.6946978165753	347.284962463892	331.94167177046467	317.60305089715143	384.2697500343601	372.9361332372962	host	gene-VC_RS08550	0.05755916196873232	1	0	1
gene-VC_RS00865	35.33289900307144	33.25319583488312	43.580692950220815	39.81940706150392	49.75104221951229	40.99821298140083	32.96674777421846	46.51834831670537	42.36191371458131	host	gene-VC_RS00865	0.1355684677188623	0	0	1
gene-VC_RS12555	61.111493683883765	42.33699567270485	55.192653900773074	56.150868943871885	63.36370523722901	44.23491400624827	32.54589567497312	40.5978312582156	37.06667450025865	host	gene-VC_RS12555	0.21770069863121527	0	0	1
gene-VC_RS01430	157.73615626371176	154.4245972429694	146.94148116439584	214.6944989030396	233.68404847080367	173.70295500014564	88.23865680844004	111.08017719261768	98.71838820987251	host	accB	0.30532001970389694	0	0	1
gene-VC_RS10890	294.9215447399228	300.08981607089646	328.43213009524965	255.98190253823947	234.65638154349773	266.1287509319002	173.25078085599912	217.5085195535648	201.21909014426123	host	ispC	0.1889518904352886	0	0	1
gene-VC_RS14105	161.88236379978648	168.2125077110917	180.63050367525733	125.69720662271976	138.39540734678664	123.35427239140778	83.4689996836595	101.07168406993256	93.42314899554984	host	mbhE	0.24873109400537738	0	0	1
gene-VC_RS04045	18.7480688587726	17.356546118695093	24.22742469930039	546.0947254149108	13.450607505601043	14.02570444100555	10.38101844805177	10.713316582029115	10.968709801096947	host	gene-VC_RS04045	2.2564204267209567	0	0	1
gene-VC_RS16150	262.833503808562	244.7759634870177	235.67980003343095	235.79694964991955	247.62082251275172	200.67546354054093	131.58642303071028	174.23235914984193	153.4358600912067	host	gene-VC_RS16150	0.21007918016858615	0	0	1
gene-VC_RS17180	56.424476469190616	48.17658128273311	51.89543042098663	45.87489292799991	45.37554339238906	44.05509728264563	32.54589567497312	44.96773670614853	40.975065348925376	host	vesA	0.13837664839582467	0	0	1
gene-VC_RS05450	172.15774769353686	153.77575439741074	129.16514588206894	120.55921861478376	83.62064425168842	83.97440992243065	71.68514090478993	63.43411134096187	58.625862730000925	host	bioA	0.3733188163566375	0	0	1
gene-VC_RS11990	415.1615632860894	341.29133676387363	372.4428956732687	332.5012239421433	323.9489687192348	258.7562652641921	174.79390521989873	259.37503303859967	236.39460778226177	host	leuA	0.23415461717819552	0	0	1
gene-VC_RS09800	134.84187986886445	135.4459440103776	142.64075488641353	147.5336556564477	122.51396715945047	116.16160344730235	149.4024952320964	118.12841178605788	119.89934506716318	host	nhaC	0.09312852810388965	1	0	1
gene-VC_RS08430	28.843182859650152	28.711295915972254	29.24493869027976	29.17643190220794	28.84588115659019	24.095440962753123	22.024593193839568	32.703808513562564	27.9891215614198	host	breR	0.10524434218714332	0	0	1
gene-VC_RS07820	32.98939039572486	35.36193508294888	41.430329811229655	40.92040449177592	47.15815402566149	42.07711332301665	35.63214440277229	47.36413646791819	43.87483920438779	host	rlmF	0.11916145501344384	0	0	1
gene-VC_RS11960	1545.273521705757	1809.94711768598	1764.7313493987442	1459.739092968957	1155.4558013847643	1591.7376373305271	996.1569189137246	729.0693863454551	689.8940233517528	host	gene-VC_RS11960	0.3085035858012642	0	1	1
gene-VC_RS07405	169.27342940757185	163.50839708079116	155.8296488055593	154.6901389532157	150.87368177969364	147.80934680136616	125.41392557511192	132.2248809729383	127.46397251619555	host	nagK	0.10072840689203987	0	0	1
gene-VC_RS10940	126.0086551180966	131.39067622563576	124.00427434849014	102.7597601587198	81.6759781063003	71.20742254664356	94.27087023095662	74.5703219985974	77.6635084767324	host	pgpA	0.2292522385021066	0	0	1
gene-VC_RS05140	77.6963238281826	74.1302951050809	76.83964283328407	75.05132483020785	85.56531039707652	88.29001128889391	93.28888199938416	75.83900422541663	83.71521043595831	host	gene-VC_RS05140	0.07896080540952977	1	0	1
gene-VC_RS13980	26.13913446655795	23.520553151502696	25.51764258269508	20.36845246003196	11.50594136021294	16.363321847839806	15.992379771322996	12.404892884454766	11.851249670150724	host	rbsC	0.3048197279445453	0	0	1
gene-VC_RS12595	13.880781751206635	13.625699756732596	13.475609004344594	14.67996573695997	9.399219702709162	9.710103074542303	7.575337786416156	8.45788151212825	10.08616993204317	host	gene-VC_RS12595	0.2259064897234346	0	0	1
gene-VC_RS06455	27.401023716667645	35.68635650572823	37.27296107584675	27.524935756799945	34.355768568523146	28.411042329216368	27.074818384783672	34.81827889159462	33.914746396495154	host	mglB	0.12240180862385308	0	0	1
gene-VC_RS14975	69.94471843465162	113.38528726138196	87.87817361343869	66.97734367487986	56.39531821625498	44.05509728264563	84.03013581598663	49.055712770343845	62.28209933036657	host	gene-VC_RS14975	0.29024958882659724	0	0	1
gene-VC_RS04120	20.00995810888229	22.38507817177498	30.24844148847563	22.203448177151955	22.525716184078856	21.757823555918865	15.010391539750533	25.93750330385997	23.32426796784983	host	tcpA	0.17161662048280282	0	0	1
gene-VC_RS13720	12.258352715351316	12.814646199784228	12.185391120949898	11.009974302719977	12.478274432906993	10.789003416158115	18.79806043295861	13.673575111274005	12.481635290903425	host	pstC	0.1721441069967599	0	0	1
gene-VC_RS15215	22.89427639484731	24.00718528567172	26.091072753092725	21.46944989030396	19.608716965996702	17.622038913058255	10.942154580378892	16.492868948650084	12.607712415053962	host	gene-VC_RS15215	0.25369012389390533	0	0	1
gene-VC_RS12670	951.4644945827094	889.563541260971	897.1315015871114	750.5132483020785	649.680548071742	9555.820325691242	852.9269211372265	517.7633132341176	473.2935240611257	host	gene-VC_RS12670	1.6060390101498108	0	1	1
gene-VC_RS12605	453.37878057512586	400.4982464211045	451.86297427334216	363.87965070489525	360.4114589452617	365.0279489133495	133.41011546077343	168.87570085882737	166.29572675456177	host	crp	0.3755286330716144	0	0	1
gene-VC_RS16330	38.39748718190927	40.55267784741845	36.26945827765088	46.975890358271904	52.18187490124743	56.822084658432736	55.27190903422159	78.0944392953175	77.91566272503349	host	gene-VC_RS16330_gene_msrB	0.27471325663483814	0	0	1
gene-VC_RS03880	32.809120502852046	43.310259941042894	35.12259793685559	161.47962310655967	196.2492251720827	153.20384850944524	93.85001813171128	126.44532860631732	126.20320127469016	host	gene-VC_RS03880	0.5247735909045557	0	0	1
gene-VC_RS01320	208.03145637522672	210.06287124962756	197.976766329786	176.15958884351963	164.64840030952604	137.37997683241332	117.97887182177756	129.2646224436934	118.26034245320616	host	gene-VC_RS01320	0.21999658900126423	0	0	1
gene-VC_RS00500	165.66803155011556	169.18577197942977	154.682788464764	152.3046445209597	205.64844487479183	155.5414659162795	109.56182983687071	142.0924094037546	124.059890164131	host	hemB	0.1692045267143228	0	0	1
gene-VC_RS05475	163.5047928356418	147.7739580759928	147.51491133479348	173.59059483955164	164.00017826106333	155.1818324690742	103.38933238127235	112.2078947275681	104.77009016909842	host	htpX	0.18181643540042966	0	0	1
gene-VC_RS05890	29.20372264539578	23.844974574282045	28.384793434683296	15.230464452095967	23.82216028100426	16.72295529504508	17.956356234467926	19.594092169763776	18.155105877677705	host	hutU	0.22379629432460077	0	0	1
gene-VC_RS14375	40.56072589638303	39.74162429047007	40.42682701303378	60.73835823667188	71.14236981878142	50.5284993323405	71.68514090478993	69.49559309132044	72.99865488316244	host	gene-VC_RS14375	0.24080849249270553	0	0	1
gene-VC_RS13235	70.12498832752443	67.64186664949396	82.14387190946226	73.21632911308785	81.51392259418463	77.14137442553051	52.04537627334063	70.48234593440208	67.19910717223762	host	glnL	0.12038558098336727	0	0	1
gene-VC_RS04330	67.24067004155943	98.2996911021423	109.95523517374792	123.67871133388776	186.0397279087952	160.57633417715329	292.3519249424309	204.1168738260284	250.6413228112728	host	gene-VC_RS04330	0.4228651793144427	0	0	1
gene-VC_RS12690	8.112145179276606	9.246010549211404	11.325245865353436	16.331461882367968	18.150217356955626	14.38533788821082	17.395220102140804	21.990491931533448	18.911568622580944	host	gene-VC_RS12690	0.2929330020189827	0	0	1
gene-VC_RS18605	41.82261514649272	49.31205626246083	40.85689964083201	31.928925477887937	39.54154495622476	49.08996554351942	13.467267175850944	16.492868948650084	14.246715029010977	host	gene-VC_RS18605	0.4185473694069456	0	0	1
gene-VC_RS11145	49.934760325769325	47.68994914856409	44.15412312061846	40.00290663321592	64.66014933415441	38.12114540375868	33.94873600579093	295.8848882326199	49.296155542860994	host	gene-VC_RS11145	1.0709940837698797	0	0	1
gene-VC_RS14085	18.567798965899787	20.762971057878243	19.35326825092043	15.597463595519969	12.478274432906993	10.069736521747574	4.769657124780543	6.343411134096187	5.295239214322664	host	gene-VC_RS14085	0.47174723779349914	0	0	1
gene-VC_RS16285	23.975895752084188	26.440345956516826	28.95822360508093	22.937446463999954	25.11860437792966	22.29727372672677	23.42743352465737	26.924256146941595	24.080730712753063	host	gene-VC_RS16285	0.08174357351024793	1	0	1
gene-VC_RS02520	23.61535596633856	22.709499594554327	23.367279443703925	27.891934900223944	31.762880374672346	30.029392841640085	41.94492589145242	48.63281869473743	45.261687570043726	host	gene-VC_RS02520	0.28699397397393933	0	0	1
gene-VC_RS16200	40.20018611063741	35.03751366016953	39.85339684263614	33.02992290815993	35.65221266544855	29.48994267083218	28.61794274868326	30.730302827399303	29.50204705122627	host	gene-VC_RS16200	0.12402746596813037	0	0	1
gene-VC_RS02765	1129.3908788481765	1160.455429281726	1162.6296704812198	1117.1453925826538	1044.285720073411	1543.1871219578156	850.2615245086727	763.3238064695745	802.8591265906363	host	alaS	0.2126317968188661	0	1	1
gene-VC_RS06925	26.499674252303578	20.276338923709226	23.510636986303336	27.708435328511943	30.466436277746944	21.57800683231623	22.44544529308491	30.30740875179289	25.089347705957383	host	gene-VC_RS06925	0.13775069874106904	0	0	1
gene-VC_RS10030	107.98166583081526	115.00739437527872	117.55318493151668	108.99874559692778	97.23330726940512	115.44233655289185	119.94284828492248	124.47182292015408	134.14606009617415	host	znuB	0.08573332320747526	1	0	1
gene-VC_RS05820	641.2200089485975	692.3153162111277	653.5670367107128	519.4872875166709	506.5855308736008	438.3931721432247	399.3886421838296	414.0133000186778	411.8939645998129	host	gene-VC_RS05820	0.20936716275168102	0	1	1
gene-VC_RS10160	73.00930661348946	73.96808439369124	73.39906181089822	119.27472161279977	123.81041125637589	96.56158057461512	119.52199618567714	140.25986840946013	126.20320127469016	host	gene-VC_RS10160	0.23555608639545028	0	0	1
gene-VC_RS17510	118.07677983169282	103.16601244383251	119.99026315570666	98.3557704376318	88.15819859092733	102.67534917710472	47.556287214723646	46.37738362483657	50.80908103266746	host	gene-VC_RS17510	0.3284025847979062	0	0	1
gene-VC_RS15590	15.322940894189143	14.274542602291293	19.066553165721608	18.53345674291196	19.12255042964968	14.565154611813456	24.12885369006628	32.28091443795615	30.762818292731662	host	gene-VC_RS15590	0.3045547450352534	0	0	1
gene-VC_RS07620	50.65583989726058	58.88248823445158	50.89192762279075	43.85639763916791	46.83404300143014	39.91931263978503	30.44163517874641	37.3556433452331	33.914746396495154	host	almG	0.19719945900381494	0	0	1
gene-VC_RS09050	100.4103303301571	82.72746280873362	84.72430767625166	74.86782525849584	86.69969898188624	77.68082459633843	62.56667875447418	94.8692376277052	76.52881435937755	host	kdsB	0.12869470471216768	0	0	1
gene-VC_RS11120	118.25704972456565	127.01098701811456	136.04630792684063	112.11823831603178	137.90924081043963	147.9891635249688	74.49082156642554	99.23914307563813	89.7669123951842	host	gene-VC_RS11120	0.19802997221402707	0	0	1
gene-VC_RS08465	54.08096786184404	38.76836002213203	52.75557567658309	46.05839249971191	47.48226504989284	43.335830388235095	28.05680661635613	34.254420124119406	32.401820906688684	host	gene-VC_RS08465	0.20538493540818892	0	0	1
gene-VC_RS06960	222.4530478050518	199.51917500929872	230.66228604245163	189.7385571502076	166.26895543068278	153.38366523304785	123.02909701272164	129.68751651929983	118.76465094980831	host	gene-VC_RS06960	0.23505993195180788	0	0	1
gene-VC_RS02095	599.3973938021047	570.1706505347033	701.7351710241147	422.9665127961591	417.9411657463264	393.2591745189633	425.7620404032044	387.7938673310802	649.8014978718812	host	gene-VC_RS02095	0.2270606704179315	0	1	1
gene-VPVV882_gp33	84.18603997160389	77.2122986214847	70.53191095891	146.4326582261757	192.68400390553785	206.9690488666332	558.6110197316507	760.081618556592	715.6137566784629	phage	gene-VPVV882_gp33	0.8550575570602231	0	0	0
gene-VC_RS04335	141.33159601228576	139.50121179511945	157.98001194455043	197.6290387338236	162.37962313990658	134.50290925477117	104.09075254668126	107.97895397150398	99.34877383062522	host	gene-VC_RS04335	0.21716590228850705	0	0	1
gene-VC_RS04440	125.28757554660535	115.6562372208374	112.10559831273908	109.36574474035176	102.25702814499108	102.31571572989944	85.15240808064087	93.03669663341074	94.8099973612058	host	gene-VC_RS04440	0.11272535569399264	0	0	1
gene-VC_RS09845	174.1407165151378	134.63489045342922	129.881933595066	164.23211668223968	152.98040343719742	135.7616263199896	100.1627996203914	138.8502214907721	125.95104702638908	host	gene-VC_RS09845	0.14822691146218706	0	0	1
gene-VC_RS04320	2251.3906920885674	2403.9627427949654	2290.9968882811804	1931.332992268796	1912.7412095013144	1583.645884768409	1410.6962366703865	1478.437688320018	1544.0665394716586	host	purL	0.19272882628515314	0	1	1
gene-VC_RS13155	183.5147509445241	174.3765147438993	173.17591146008797	134.68868563660772	3147.9283228469917	119.93775464295771	610.2355439057459	86.12942673183935	68.83810978619464	host	gspF	1.8021451298372937	0	0	1
gene-VC_RS16855	9.013494643640673	6.326217744197277	8.601452555964634	10.82647473100798	10.695663799634564	10.249553245350208	8.41704198490684	11.277175349504333	10.716555552795867	host	gene-VC_RS16855	0.15823791179809016	0	0	1
gene-VC_RS08475	373.1586782467239	401.7959321122219	374.5932588122598	242.5864338032635	207.10694448383293	182.87360790388004	106.33529707598976	115.7320120242882	114.09979735623835	host	vexD	0.48098641015279414	0	0	1
gene-VC_RS05605	126.91000458246069	112.5742337044336	127.444855370876	102.3927610152958	108.73924862961807	143.13411198769765	36.89470070050832	46.800277700442976	41.47937384552753	host	clpS	0.4117740591536064	0	0	1
gene-VC_RS18515	37.31586782467239	37.308463619624966	39.56668175743732	41.83790235033592	41.00004456526583	40.63857953419557	41.3837897591253	42.14844286877244	45.89207319079642	host	gene-VC_RS18515	0.06065254751355205	1	0	1
gene-VC_RS15520	68.14201950592349	56.2871168522168	76.83964283328407	84.22630341580783	80.21747849725924	59.159702065267	86.4149643783769	95.85599047078682	108.80455814191568	host	gene-VC_RS15520	0.20032591578706307	0	0	1
gene-VC_RS17680	190.0044670879454	168.53692913387104	129.16514588206894	237.99894451046356	192.84605941765352	172.9836881057351	130.32386673297424	108.8247421227168	109.30886663851786	host	gene-VC_RS17680	0.25790065093997705	0	0	1
gene-VC_RS08600	24.336435537829814	21.087392480657588	22.50713418810746	21.46944989030396	24.47038232946696	19.60002287268724	20.200900763776417	27.206185530679203	28.997738554624117	host	gene-VC_RS08600	0.12970146449037342	0	0	1
gene-VC_RS16585	154.67156808487394	132.68836191675314	161.2772354243369	137.6246787839997	165.13456684587305	134.32309253116853	135.7949440231637	156.4708079743726	156.71386531912074	host	gene-VC_RS16585	0.08226018878688132	1	0	1
