Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS18125	44	44	50	52	63	44	107	96	103	host	gene-VC_RS18125	0.38065391568932483	0	1
gene-VC_RS18255	1109	1244	1522	1083	1332	1065	1456	1684	1888	host	gene-VC_RS18255	0.19651218316058652	0	1
gene-VC_RS02145	3836	5539	4688	4863	5603	4495	7722	5525	5047	host	rraB	0.1951084211483569	0	1
gene-VC_RS10100	383	368	494	353	468	323	376	550	540	host	gene-VC_RS10100	0.1880017775242668	0	1
gene-VC_RS12960	96	127	148	104	114	94	98	119	110	host	gene-VC_RS12960	0.14604547731099304	0	1
gene-VC_RS18000	280	294	340	177	220	204	247	345	338	host	gene-VC_RS18000	0.21892128932447988	0	1
gene-VC_RS11815	2004	2311	2628	1420	1690	1270	1344	1472	1545	host	barA	0.25495836903738617	0	1
gene-VC_RS05350	137	130	193	113	143	112	133	145	167	host	gene-VC_RS05350	0.17033491266078138	0	1
gene-VC_RS08955	1434	1464	1512	1160	1203	970	1444	1520	1549	host	gene-VC_RS08955	0.13943620060683293	0	1
gene-VC_RS15860	864	1019	1192	793	1077	797	858	1131	1265	host	gene-VC_RS15860	0.1678231506447398	0	1
gene-VC_RS12980	489	538	729	487	632	425	684	716	851	host	gene-VC_RS12980	0.2149602444564721	0	1
gene-VC_RS17370	914	1010	1137	862	925	804	728	713	755	host	gene-VC_RS17370	0.1520772692251542	0	1
gene-VC_RS04140	27	24	35	14	21	32	25	24	17	host	tcpR	0.25700908273005096	0	1
gene-VC_RS12750	6072	8176	7385	3098	3508	2667	3846	574	606	host	argC	0.6429506936191918	0	1
gene-VC_RS01485	925	478	666	659	1041	928	802	1062	1159	host	gene-VC_RS01485	0.2454948580073765	0	1
gene-VC_RS08765	176	147	170	165	189	170	275	316	290	host	gene-VC_RS08765	0.2855831923672109	0	1
gene-VC_RS07390	493	497	648	604	637	663	967	1045	1354	host	gene-VC_RS07390	0.3576604688728695	0	1
gene-VC_RS09145	2440	2699	3069	1854	2093	1832	1940	2066	2372	host	gene-VC_RS09145	0.17480002566229982	0	1
gene-VC_RS14580	78	80	111	94	114	57	98	131	109	host	gene-VC_RS14580	0.2188054161052544	0	1
gene-VC_RS02205	3336	3601	4142	4249	5160	4109	5447	6345	6777	host	cgtA	0.23709882448353553	0	1
gene-VC_RS02835	1249	1339	3497	1056	1412	1049	771	1048	1175	host	gene-VC_RS02835	0.5449784217782949	0	1
gene-VC_RS16865	545	562	668	719	762	446	738	764	719	host	gene-VC_RS16865	0.1624933176884953	0	1
gene-VC_RS07860	2244	2875	3643	2226	3803	3949	4664	3729	5398	host	gene-VC_RS07860	0.2735170965573453	0	1
gene-VC_RS11480	523	612	684	438	538	433	902	637	616	host	gene-VC_RS11480	0.22562653769653337	0	1
gene-VC_RS11115	1331	1535	2051	1099	1152	994	1053	1000	1104	host	gene-VC_RS11115	0.25825176462048705	0	1
gene-VPVV882_gp02	517	430	488	6600	10531	11893	17268	29641	26933	phage	gene-VPVV882_gp02	0.9050086188764367	0	0
gene-VC_RS18445	1247	1478	1620	776	904	683	580	605	629	host	gene-VC_RS18445	0.3980357581070656	0	1
gene-VC_RS18060	150	175	201	166	228	178	311	409	398	host	gene-VC_RS18060	0.3865482479841987	0	1
gene-VC_RS06580	1128	1220	1702	1262	1661	1259	1562	1917	2187	host	gene-VC_RS06580	0.2191080283646152	0	1
gene-VC_RS12065	1583	1765	3023	1344	1684	1405	1272	1467	1429	host	lptG	0.302639104119982	0	1
gene-VC_RS07210	1949	2132	2672	2405	2339	1920	3082	2800	3025	host	pyrD	0.16681348081260614	0	1
gene-VC_RS18375	284	311	372	242	271	320	232	325	331	host	gene-VC_RS18375	0.1427524728153525	0	1
gene-VC_RS09115	276	268	362	277	334	297	370	524	607	host	gene-VC_RS09115	0.3061419552210802	0	1
gene-VC_RS18305	884	968	1200	747	843	820	929	1025	1052	host	gene-VC_RS18305	0.1383310358778238	0	1
gene-VPVV882_gp68	2289	2044	2293	4833	7964	7634	8217	13778	12921	phage	gene-VPVV882_gp68	0.607135567820099	0	0
gene-VPVV882_gp20	652	526	775	4257	6147	5618	18708	23151	22365	phage	gene-VPVV882_gp20	0.9821514150749981	0	0
gene-VC_RS09510	935	955	1159	683	908	733	880	1112	1184	host	gene-VC_RS09510	0.17544960398426834	0	1
gene-VC_RS18235	396	429	542	308	372	361	230	365	374	host	gene-VC_RS18235	0.2122155575460893	0	1
gene-VPVV882_gp55	225	195	266	1552	1865	1651	2734	3269	3339	phage	gene-VPVV882_gp55	0.7099116028156921	0	0
gene-VC_RS08105	371	507	561	384	430	355	659	707	747	host	gene-VC_RS08105	0.27221389199582874	0	1
gene-VC_RS14610	425	469	660	267	340	317	285	318	337	host	gene-VC_RS14610	0.3058167876510682	0	1
gene-VC_RS00525	900	944	1230	903	1228	928	914	1243	1221	host	gene-VC_RS00525	0.14757188493992582	0	1
gene-VC_RS09195	651	809	987	719	854	732	1570	1609	1807	host	gene-VC_RS09195	0.3917557300507986	0	1
gene-VC_RS11460	798	819	911	668	660	576	710	711	748	host	gene-VC_RS11460	0.12753249930864385	0	1
gene-VC_RS17690	707	839	830	698	701	666	546	601	622	host	gene-VC_RS17690	0.1332948204547864	0	1
gene-VC_RS08720	97	125	141	103	121	110	116	178	157	host	gene-VC_RS08720	0.19590977712980243	0	1
gene-VC_RS05320	343	295	371	218	198	189	153	192	191	host	gene-VC_RS05320	0.30540896342086005	0	1
gene-VC_RS07225	1607	1589	1966	1541	1685	1220	1309	1704	1693	host	pepN	0.1313140435067526	0	1
gene-VC_RS10565	2341	1979	2637	1552	3078	2584	601	2031	1146	host	gene-VC_RS10565	0.3704908937751582	0	1
gene-VC_RS17415	274	281	266	183	231	163	159	213	181	host	gene-VC_RS17415	0.210214888734342	0	1
gene-VC_RS17715	1200	1169	1538	1110	1277	1041	1488	1691	1896	host	gene-VC_RS17715	0.19860200548404253	0	1
gene-VC_RS14835	203	216	272	322	298	300	430	464	523	host	gene-VC_RS14835	0.31221803607512805	0	1
gene-VC_RS18575	1276	1237	1627	1017	1280	975	1203	1354	1423	host	gene-VC_RS18575	0.1476837383982269	0	1
gene-VC_RS15150	1089	1829	1667	1635	2607	1255	2251	2069	2244	host	gene-VC_RS15150	0.25169073044268475	0	1
gene-VC_RS02075	503	401	521	282	329	738	221	305	269	host	gene-VC_RS02075	0.39118672118237824	0	1
gene-VC_RS14165	702	834	958	555	790	573	627	787	795	host	gene-VC_RS14165	0.16968841705541904	0	1
gene-VC_RS05625	345	379	451	250	345	290	307	409	432	host	gene-VC_RS05625	0.17834946586492384	0	1
gene-VC_RS07200	1176	1339	1699	1221	1403	1167	1263	1399	1533	host	rlmKL	0.12253656990790304	0	1
gene-VC_RS06655	498	602	778	515	620	705	986	1027	1254	host	gene-VC_RS06655	0.31579968929118374	0	1
gene-VC_RS05565	1726	2345	2208	1080	1054	942	810	709	768	host	hisB	0.4614751298807254	0	1
gene-VC_RS09290	499	490	655	337	327	294	199	216	231	host	gene-VC_RS09290	0.405259200955675	0	1
gene-VC_RS09430	1034	1184	1395	1016	1373	981	1400	1739	1670	host	minD	0.20026809259855624	0	1
gene-VC_RS11175	3069	3411	3586	1676	1659	1345	522	576	600	host	argA	0.637294339851384	0	1
gene-VC_RS14565	130	119	115	111	166	95	211	249	256	host	gene-VC_RS14565	0.36371852940979255	0	1
gene-VC_RS18250	464	497	589	373	404	340	298	436	394	host	gene-VC_RS18250	0.1953736988944209	0	1
gene-VC_RS10455	997	951	1253	816	980	947	742	936	1002	host	prmC	0.13846637242941662	0	1
gene-VC_RS08015	1475	1714	2428	1310	1059	945	625	540	629	host	gene-VC_RS08015	0.48742428576022745	0	1
gene-VC_RS01080	555	487	728	795	1030	904	908	1124	1171	host	gene-VC_RS01080	0.26221798640241395	0	1
gene-VC_RS06820	140	112	134	134	139	122	223	239	225	host	vceC	0.2910880193354427	0	1
gene-VC_RS01375	53	49	61	49	61	90	107	174	122	host	gene-VC_RS01375	0.47268942772191064	0	1
gene-VC_RS03925	1856	1512	1552	1410	1531	1331	1077	1383	1434	host	gene-VC_RS03925	0.13468197288048214	0	1
gene-VC_RS03170	1074	1310	1750	1210	1121	782	813	868	1744	host	erpA	0.29019013345691275	0	1
gene-VPVV882_gp50	109	92	114	308	443	443	2413	3930	4413	phage	gene-VPVV882_gp50	1.2118926781002257	0	0
gene-VC_RS03050	1070	1181	1363	892	962	864	786	928	1009	host	mrcB	0.16623604838234998	0	1
gene-VC_RS13315	3573	3140	4185	2320	1950	2476	808	961	841	host	gene-VC_RS13315	0.5164826098993232	0	1
gene-VC_RS00980	337	410	344	340	436	339	687	666	705	host	fhuA	0.3246961171207013	0	1
gene-VC_RS01720	1208	1572	2188	1100	1492	1665	2194	1155	1222	host	gene-VC_RS01720	0.2590620372311893	0	1
gene-VC_RS11405	315	346	407	232	291	265	183	219	255	host	gene-VC_RS11405	0.23304817595137087	0	1
gene-VC_RS17590	461	389	500	465	547	368	459	640	589	host	gene-VC_RS17590	0.17064714662800168	0	1
gene-VC_RS12665	2540	2867	3064	2063	1872	1653	2355	1894	2300	host	gene-VC_RS12665	0.19463851753716682	0	1
gene-VC_RS00670	1091	1323	1525	1317	1558	1705	1531	1223	1452	host	rsmD	0.12725842476923288	0	1
gene-VC_RS17410	20	29	39	40	39	24	36	39	49	host	gene-VC_RS17410	0.24318372066292773	0	1
gene-VC_RS06360	671	735	974	879	1017	756	698	823	878	host	gene-VC_RS06360	0.13838388993570258	0	1
gene-VC_RS03870	385	426	469	1142	1057	781	885	900	1041	host	gene-VC_RS03870	0.3488368622114849	0	1
gene-VC_RS10235	2008	2540	2427	2149	3009	2315	2171	2875	2807	host	gene-VC_RS10235	0.13480631744554444	0	1
gene-VC_RS09365	2291	2373	2622	2738	2754	2004	2436	2982	3129	host	folD	0.12843902944506755	0	1
gene-VC_RS11540	7872	9036	10997	8123	7751	6754	14901	13171	29969	host	lpxC	0.5663144732967298	0	1
gene-VC_RS08540	1777	1775	2289	1549	2120	1653	1623	2285	2264	host	gene-VC_RS08540	0.15146471728575903	0	1
gene-VC_RS13610	1639	1895	2451	1518	1644	1593	1934	1388	1612	host	gene-VC_RS13610	0.17095313001692458	0	1
gene-VC_RS10840	3569	3845	4724	4286	5865	6851	4516	4847	4885	host	accA	0.197081496993041	0	1
gene-VC_RS01085	532	476	585	560	764	2364	884	1184	1266	host	mutM	0.5906798728906656	0	1
gene-VC_RS10190	759	701	908	579	686	555	543	619	653	host	smrB	0.1628802118248409	0	1
gene-VC_RS15705	270	269	328	297	346	259	512	732	693	host	gene-VC_RS15705	0.42836109564496866	0	1
gene-VC_RS06495	146	134	186	88	113	115	77	98	109	host	gene-VC_RS06495	0.2633734727278714	0	1
gene-VC_RS07885	1441	1534	1779	924	985	747	565	717	695	host	gene-VC_RS07885	0.39170245357909017	0	1
gene-VC_RS04615	114	70	114	106	116	77	172	136	162	host	gene-VC_RS04615	0.271699561572342	0	1
gene-VC_RS18410	2595	2543	3088	2124	2687	2180	1380	1855	2064	host	gene-VC_RS18410	0.20980041559730322	0	1
gene-VC_RS14815	1047	1070	1449	962	1449	1234	943	1267	1384	host	gene-VC_RS14815	0.15864980924167163	0	1
gene-VC_RS11950	11145	12221	14626	8675	10630	9110	5244	6988	7254	host	serA	0.2879033479265907	0	1
gene-VC_RS02160	238	261	335	200	212	170	217	241	224	host	gene-VC_RS02160	0.18705849512161732	0	1
gene-VC_RS13360	4698	4429	5023	4565	4930	12067	3108	4117	3748	host	glmU	0.48159256293936253	0	1
gene-VC_RS18280	343	336	463	417	548	454	453	588	653	host	gene-VC_RS18280	0.2125889998523254	0	1
gene-VC_RS08510	1106	1554	1620	741	794	629	696	702	671	host	gene-VC_RS08510	0.38809370412659955	0	1
gene-VC_RS00215	197	204	238	149	218	147	178	263	263	host	gene-VC_RS00215	0.19959218367018416	0	1
gene-VC_RS12875	1071	1186	1526	1067	1285	1105	1560	1641	1692	host	gene-VC_RS12875	0.17928701937139516	0	1
gene-VPVV882_gp56	1305	1296	1564	2875	4574	4094	6552	10543	10185	phage	gene-VPVV882_gp56	0.7125946812597215	0	0
gene-VC_RS05595	5119	5451	6243	3694	4625	4118	3502	3436	3716	host	gene-VC_RS05595	0.21050633424682988	0	1
gene-VC_RS10110	1690	1993	2400	2257	2036	1579	1830	1563	1604	host	fldA	0.153810095094733	0	1
gene-VC_RS05365	1217	1473	1780	753	925	766	943	854	905	host	oppC	0.3107352802619326	0	1
gene-VC_RS09935	3964	4076	4779	2785	3059	2597	1945	2256	2323	host	gene-VC_RS09935	0.2961102155821835	0	1
gene-VC_RS11205	204	220	296	158	206	192	199	214	245	host	gene-VC_RS11205	0.16795081255583982	0	1
gene-VC_RS15070	254	261	317	234	256	240	290	318	354	host	gene-VC_RS15070	0.13920318126496797	0	1
gene-VC_RS11100	1412	1677	1883	1676	1472	1130	1210	885	1076	host	gene-VC_RS11100	0.22491324664649442	0	1
gene-VC_RS08195	27	23	31	38	38	30	40	45	55	host	torE	0.2555667573795251	0	1
gene-VC_RS08930	943	1088	1400	814	1091	827	1094	1226	1514	host	gene-VC_RS08930	0.2029686035936691	0	1
gene-VC_RS01840	10107	11776	14517	8583	5781	4879	5028	3693	6868	host	rpsF	0.43109144978067276	0	1
gene-VC_RS04495	717	902	922	833	823	663	1154	1069	1114	host	gmhB	0.17869473359938545	0	1
gene-VC_RS13935	73	106	141	67	71	56	32	30	25	host	vasI	0.5359390408503548	0	1
gene-VC_RS01580	28867	32211	34462	23697	25206	20648	39428	19249	19251	host	gene-VC_RS01580_gene_tuf	0.2515954275222883	0	1
gene-VC_RS18865	276	250	274	471	331	258	445	497	497	host	gene-VC_RS18865	0.279538458877432	0	1
gene-VC_RS17525	1295	1391	1736	1038	1233	960	966	1032	1163	host	gene-VC_RS17525	0.19656838136278276	0	1
gene-VC_RS05315	140	185	218	138	153	110	89	127	121	host	gene-VC_RS05315	0.2593511606539977	0	1
gene-VC_RS05720	272	284	297	217	288	224	260	297	300	host	gene-VC_RS05720	0.10931204499627986	0	1
gene-VC_RS17830	453	426	501	349	369	283	226	257	266	host	speG	0.26261553287410105	0	1
gene-VC_RS03230	1069	1173	1333	1214	1279	1215	1115	1365	1512	host	glmM	0.10269460634406452	0	1
gene-VC_RS16275	160	160	176	165	235	147	186	261	274	host	gene-VC_RS16275	0.2299631665834744	0	1
gene-VC_RS03945	97	47	83	49	59	58	41	48	77	host	gene-VC_RS03945	0.2913341044815632	0	1
gene-VC_RS12340	3351	3384	4133	1701	1818	1446	237	313	289	host	cysD	0.7507177904386779	0	1
gene-VC_RS12085	5159	6480	6821	4307	4936	3716	4924	4771	5245	host	gene-VC_RS12085	0.17813838223450146	0	1
gene-VC_RS10780	289	315	443	261	372	276	438	470	558	host	fadE	0.25508769010867516	0	1
gene-VC_RS02960	769	958	1201	565	914	785	572	801	829	host	gene-VC_RS02960	0.22363886943688738	0	1
gene-VC_RS11575	2630	2971	3960	2432	3166	3081	2408	3200	3257	host	murD	0.15140899424632162	0	1
gene-VC_RS02280	413	463	594	292	539	489	125	366	234	host	gene-VC_RS02280	0.36631736263320774	0	1
gene-VC_RS16570	213	258	293	198	240	176	180	218	223	host	gene-VC_RS16570	0.15893002371405363	0	1
gene-VC_RS06100	136	153	136	110	84	81	66	72	96	host	gene-VC_RS06100	0.28630999724674044	0	1
gene-VC_RS14825	838	1150	1185	649	660	560	703	828	891	host	gene-VC_RS14825	0.24870946148561063	0	1
gene-VC_RS09985	815	685	806	638	691	516	716	694	751	host	gene-VC_RS09985	0.12149464113057382	0	1
gene-VC_RS16990	673	684	745	578	638	435	549	661	747	host	gene-VC_RS16990	0.14843309075280528	0	1
gene-VC_RS02760	200	136	250	158	211	166	201	198	245	host	recX	0.18251894032035326	0	1
gene-VC_RS16435	514	557	659	363	401	346	397	537	498	host	gene-VC_RS16435	0.20739251227371644	0	1
gene-VC_RS06930	615	694	815	927	1215	989	1298	1568	1558	host	ttcA	0.3098449388402492	0	1
gene-VC_RS02990	1051	1208	1492	1041	1332	1125	1108	1244	1309	host	gene-VC_RS02990	0.11561978985776991	0	1
gene-VC_RS17795	347	370	468	322	390	293	280	336	331	host	gene-VC_RS17795	0.1524262227388054	0	1
gene-VC_RS01010	303	381	502	268	373	261	382	509	550	host	murP	0.2575574492844464	0	1
gene-VPVV882_gp66	221	222	273	370	509	443	610	1002	949	phage	gene-VPVV882_gp66	0.5424427854007793	0	0
gene-VC_RS05485	206	299	290	225	312	234	362	508	481	host	gene-VC_RS05485	0.314812556435388	0	1
gene-VC_RS16225	529	631	620	291	276	220	232	248	268	host	gene-VC_RS16225	0.4412968857597079	0	1
gene-VC_RS14860	173	158	211	174	185	154	189	347	332	host	gene-VC_RS14860	0.32389239993412744	0	1
gene-VC_RS13070	268	306	339	220	272	232	186	210	198	host	greB	0.196935533624637	0	1
gene-VC_RS05210	576	666	646	3121	972	845	729	1042	1036	host	sohB	0.6944302981782694	0	1
gene-VC_RS13215	7113	7263	8528	13015	8930	7203	6905	21681	12480	host	typA	0.4407353876743035	0	1
gene-VC_RS16365	2054	2327	2504	1522	1282	960	971	759	969	host	tal	0.4172651816490599	0	1
gene-VC_RS00520	1635	1732	1849	1645	1912	1509	986	1388	1324	host	gene-VC_RS00520	0.17523348142152295	0	1
gene-VC_RS09620	15292	17200	19216	10730	10879	9381	6937	8128	8882	host	gap	0.344323727756387	0	1
gene-VC_RS00935	1514	2130	2192	1546	1898	1586	2291	1827	1997	host	uvrD	0.14537553046060825	0	1
gene-VC_RS09120	2564	2938	3202	2618	2892	2610	3809	4371	4406	host	gene-VC_RS09120	0.21421395918390024	0	1
gene-VC_RS18210	98	108	147	98	122	109	74	86	91	host	gene-VC_RS18210	0.19500487717114218	0	1
gene-VC_RS07600	193	250	212	461	523	363	531	654	713	host	gene-VC_RS07600	0.41464178594406953	0	1
gene-VC_RS08240	362	332	479	327	376	310	187	247	252	host	gene-VC_RS08240	0.2518013793397063	0	1
gene-VC_RS03000	1564	1764	1940	2965	1528	1068	755	864	954	host	gene-VC_RS03000	0.43965290786495026	0	1
gene-VC_RS00485	1246	1189	1377	1247	1222	965	1249	1156	1195	host	glpG	0.08552741234515188	0	1
gene-VC_RS04445	1080	1115	1657	1229	1537	1392	1757	1991	2282	host	xni	0.24568022604138867	0	1
gene-VC_RS05340	838	826	1090	598	675	555	416	468	486	host	gene-VC_RS05340	0.31310668866163077	0	1
gene-VC_RS03885	721	922	753	2809	3342	2075	2397	2852	3002	host	vibH	0.4666103086498131	0	1
gene-VC_RS12145	639	602	674	588	568	497	398	420	448	host	gene-VC_RS12145	0.17497390540583957	0	1
gene-VC_RS12820	915	968	1183	1043	1051	776	1116	1314	1383	host	epmB	0.16650436545617436	0	1
gene-VC_RS05085	311	354	360	328	346	295	357	464	506	host	udp	0.1790669760073907	0	1
gene-VC_RS08550	1881	2024	2433	1873	2143	1846	2264	2726	2958	host	gene-VC_RS08550	0.1674293364725503	0	1
gene-VC_RS00865	196	205	304	217	307	228	235	330	336	host	gene-VC_RS00865	0.20278158158673568	0	1
gene-VC_RS12555	339	261	385	306	391	246	232	288	294	host	gene-VC_RS12555	0.17678304343050225	0	1
gene-VC_RS01430	875	952	1025	1170	1442	966	629	788	783	host	accB	0.235369528475042	0	1
gene-VC_RS10890	1636	1850	2291	1395	1448	1480	1235	1543	1596	host	ispC	0.18029803031433225	0	1
gene-VC_RS14105	898	1037	1260	685	854	686	595	717	741	host	mbhE	0.23770980317747353	0	1
gene-VC_RS04045	104	107	169	2976	83	78	74	76	87	host	gene-VC_RS04045	2.169999990314171	0	1
gene-VC_RS16150	1458	1509	1644	1285	1528	1116	938	1236	1217	host	gene-VC_RS16150	0.16083611117971477	0	1
gene-VC_RS17180	313	297	362	250	280	245	232	319	325	host	vesA	0.13960153321989568	0	1
gene-VC_RS05450	955	948	901	657	516	467	511	450	465	host	bioA	0.31909375649955174	0	1
gene-VC_RS11990	2303	2104	2598	1812	1999	1439	1246	1840	1875	host	leuA	0.20259826704156716	0	1
gene-VC_RS09800	748	835	995	804	756	646	1065	838	951	host	nhaC	0.14736892353319567	0	1
gene-VC_RS08430	160	177	204	159	178	134	157	232	222	host	breR	0.17083722897428452	0	1
gene-VC_RS07820	183	218	289	223	291	234	254	336	348	host	rlmF	0.19944699589876896	0	1
gene-VC_RS11960	8572	11158	12310	7955	7130	8852	7101	5172	5472	host	gene-VC_RS11960	0.27367092116338104	0	1
gene-VC_RS07405	939	1008	1087	843	931	822	894	938	1011	host	nagK	0.08437636901378996	0	1
gene-VC_RS10940	699	810	865	560	504	396	672	529	616	host	pgpA	0.22525742199531051	0	1
gene-VC_RS05140	431	457	536	409	528	491	665	538	664	host	gene-VC_RS05140	0.1649073783153535	0	1
gene-VC_RS13980	145	145	178	111	71	91	114	88	94	host	rbsC	0.28148900080911793	0	1
gene-VC_RS12595	77	84	94	80	58	54	54	60	80	host	gene-VC_RS12595	0.19654309825926516	0	1
gene-VC_RS06455	152	220	260	150	212	158	193	247	269	host	mglB	0.21213785652828548	0	1
gene-VC_RS14975	388	699	613	365	348	245	599	348	494	host	gene-VC_RS14975	0.31593589542501277	0	1
gene-VC_RS04120	111	138	211	121	139	121	107	184	185	host	tcpA	0.24212312187329757	0	1
gene-VC_RS13720	68	79	85	60	77	60	134	97	99	host	pstC	0.26146775349472295	0	1
gene-VC_RS15215	127	148	182	117	121	98	78	117	100	host	gene-VC_RS15215	0.23618283450513267	0	1
gene-VC_RS12670	5278	5484	6258	4090	4009	53142	6080	3673	3754	host	gene-VC_RS12670	1.4919515113138935	0	1
gene-VC_RS12605	2515	2469	3152	1983	2224	2030	951	1198	1319	host	crp	0.339159393333713	0	1
gene-VC_RS16330	213	250	253	256	322	316	394	554	618	host	gene-VC_RS16330_gene_msrB	0.38282466694096506	0	1
gene-VC_RS03880	182	267	245	880	1211	852	669	897	1001	host	gene-VC_RS03880	0.5091878504998555	0	1
gene-VC_RS01320	1154	1295	1381	960	1016	764	841	917	938	host	gene-VC_RS01320	0.1892308085987657	0	1
gene-VC_RS00500	919	1043	1079	830	1269	865	781	1008	984	host	hemB	0.1437610195562682	0	1
gene-VC_RS05475	907	911	1029	946	1012	863	737	796	831	host	htpX	0.10192828370889483	0	1
gene-VC_RS05890	162	147	198	83	147	93	128	139	144	host	hutU	0.2359279707621017	0	1
gene-VC_RS14375	225	245	282	331	439	281	511	493	579	host	gene-VC_RS14375	0.32786779349630824	0	1
gene-VC_RS13235	389	417	573	399	503	429	371	500	533	host	glnL	0.14759201363702043	0	1
gene-VC_RS04330	373	606	767	674	1148	893	2084	1448	1988	host	gene-VC_RS04330	0.5194976239697234	0	1
gene-VC_RS12690	45	57	79	89	112	80	124	156	150	host	gene-VC_RS12690	0.37125061947657767	0	1
gene-VC_RS18605	232	304	285	174	244	273	96	117	113	host	gene-VC_RS18605	0.3726285267902966	0	1
gene-VC_RS11145	277	294	308	218	399	212	242	2099	391	host	gene-VC_RS11145	1.1578613064469896	0	1
gene-VC_RS14085	103	128	135	85	77	56	34	45	42	host	gene-VC_RS14085	0.45090322311317815	0	1
gene-VC_RS16285	133	163	202	125	155	124	167	191	191	host	gene-VC_RS16285	0.17305140633342136	0	1
gene-VC_RS02520	131	140	163	152	196	167	299	345	359	host	gene-VC_RS02520	0.3968584378494264	0	1
gene-VC_RS16200	223	216	278	180	220	164	204	218	234	host	gene-VC_RS16200	0.141741963906859	0	1
gene-VC_RS02765	6265	7154	8110	6088	6444	8582	6061	5415	6368	host	alaS	0.14486636698840047	0	1
gene-VC_RS06925	147	125	164	151	188	120	160	215	199	host	gene-VC_RS06925	0.1863623714868765	0	1
gene-VC_RS10030	599	709	820	594	600	642	855	883	1064	host	znuB	0.20567126414600354	0	1
gene-VC_RS05820	3557	4268	4559	2831	3126	2438	2847	2937	3267	host	gene-VC_RS05820	0.19905788688202122	0	1
gene-VC_RS10160	405	456	512	650	764	537	852	995	1001	host	gene-VC_RS10160	0.3127409739326243	0	1
gene-VC_RS17510	655	636	837	536	544	571	339	329	403	host	gene-VC_RS17510	0.2870282314584419	0	1
gene-VC_RS15590	85	88	133	101	118	81	172	229	244	host	gene-VC_RS15590	0.42233477146765114	0	1
gene-VC_RS07620	281	363	355	239	289	222	217	265	269	host	almG	0.17763062798965723	0	1
gene-VC_RS09050	557	510	591	408	535	432	446	673	607	host	kdsB	0.15795322715030066	0	1
gene-VC_RS11120	656	783	949	611	851	823	531	704	712	host	gene-VC_RS11120	0.16590078161469726	0	1
gene-VC_RS08465	300	239	368	251	293	241	200	243	257	host	gene-VC_RS08465	0.17211797906707815	0	1
gene-VC_RS06960	1234	1230	1609	1034	1026	853	877	920	942	host	gene-VC_RS06960	0.21114058135328628	0	1
gene-VC_RS02095	3325	3515	4895	2305	2579	2187	3035	2751	5154	host	gene-VC_RS02095	0.3050428903632506	0	1
gene-VPVV882_gp33	467	476	492	798	1189	1151	3982	5392	5676	phage	gene-VPVV882_gp33	0.9476741793000841	0	0
gene-VC_RS04335	784	860	1102	1077	1002	748	742	766	788	host	gene-VC_RS04335	0.15729767745528367	0	1
gene-VC_RS04440	695	713	782	596	631	569	607	660	752	host	gene-VC_RS04440	0.10352303969134521	0	1
gene-VC_RS09845	966	830	906	895	944	755	714	985	999	host	gene-VC_RS09845	0.10789035612942227	0	1
gene-VC_RS04320	12489	14820	15981	10525	11803	8807	10056	10488	12247	host	purL	0.18242936090902218	0	1
gene-VC_RS13155	1018	1075	1208	734	19425	667	4350	611	546	host	gspF	1.7650488264739264	0	1
gene-VC_RS16855	50	39	60	59	66	57	60	80	85	host	gene-VC_RS16855	0.2147153608765955	0	1
gene-VC_RS08475	2070	2477	2613	1322	1278	1017	758	821	905	host	vexD	0.46317174276042855	0	1
gene-VC_RS05605	704	694	889	558	671	796	263	332	329	host	clpS	0.36428477507728413	0	1
gene-VC_RS18515	207	230	276	228	253	226	295	299	364	host	gene-VC_RS18515	0.17659898160327264	0	1
gene-VC_RS15520	378	347	536	459	495	329	616	680	863	host	gene-VC_RS15520	0.31482489711489314	0	1
gene-VC_RS17680	1054	1039	901	1297	1190	962	929	772	867	host	gene-VC_RS17680	0.15426085934978429	0	1
gene-VC_RS08600	135	130	157	117	151	109	144	193	230	host	gene-VC_RS08600	0.2375704141647856	0	1
gene-VC_RS16585	858	818	1125	750	1019	747	968	1110	1243	host	gene-VC_RS16585	0.174826616137903	0	1
gene-VC_RS10790	710	748	950	735	1147	1001	716	977	1009	host	dnaQ	0.1722151747357332	0	1
gene-VC_RS12105	755	1085	1098	599	503	426	416	315	410	host	gene-VC_RS12105	0.44552296011121845	0	1
gene-VC_RS00895	578	709	848	543	606	606	731	667	840	host	gene-VC_RS00895	0.15290530928819543	0	1
gene-VC_RS17485	26	23	40	15	19	14	16	18	18	host	gene-VC_RS17485_gene_cydX	0.36265586218399565	0	1
gene-VC_RS00255	478	503	727	451	576	410	416	638	596	host	aroE	0.19176562609550576	0	1
gene-VC_RS01180	4954	5166	10946	4608	5150	4451	3363	4002	4005	host	gene-VC_RS01180	0.4079214097924292	0	1
gene-VC_RS02375	256	268	324	177	264	217	140	190	170	host	gene-VC_RS02375	0.24995613471504627	0	1
gene-VC_RS10990	417	373	488	375	397	369	242	282	257	host	crl	0.21361060878968535	0	1
gene-VC_RS15435	223	203	266	176	212	170	225	304	327	host	gene-VC_RS15435	0.21920665597346262	0	1
gene-VC_RS01750	3370	3984	4751	2877	3958	3401	2027	2347	2633	host	hfq	0.2537096635171989	0	1
gene-VC_RS16910	128	139	236	159	257	218	170	223	222	host	gene-VC_RS16910	0.22399459487353196	0	1
