Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol
gene-PA4172	8	2	0	0	0	0	host	gene-PA4172
gene-PA3518	12	7	1	2	2	1	host	gene-PA3518
gene-PA3891	3	6	1	0	1	0	host	gene-PA3891
gene-PA1750	13	40	4	4	5	5	host	gene-PA1750
gene-PA2747	4	4	1	0	3	3	host	gene-PA2747
gene-PA0235	27	9	0	0	0	0	host	pcaK
gene-PA3923	25	10	1	1	3	4	host	gene-PA3923
gene-PA2436	1	4	0	0	0	0	host	gene-PA2436
gene-PA0755	10	5	2	2	0	0	host	opdH
gene-PA4410	11	20	0	0	0	0	host	ddlB
gene-PA3481	7	22	16	17	16	26	host	gene-PA3481
gene-PA5018	6	11	0	0	0	0	host	msrA
gene-PA4539	18	13	3	1	6	2	host	gene-PA4539
gene-PA5506	13	7	2	0	4	3	host	gene-PA5506
gene-PA0461	17	10	5	6	5	6	host	gene-PA0461
gene-PA2156	5	1	0	0	0	3	host	gene-PA2156
gene-PA1681	9	22	1	0	1	0	host	aroC
gene-PA0336	24	59	7	5	22	18	host	ygdP
gene-PA3277	6	1	1	0	0	1	host	gene-PA3277
gene-PA1467	3	4	0	0	0	0	host	gene-PA1467
gene-PA3676	30	22	1	1	1	2	host	gene-PA3676
gene-PA3595	21	7	0	0	1	0	host	gene-PA3595
gene-PA4162	4	3	0	0	0	0	host	gene-PA4162
gene-PA3329	8	6	0	0	0	0	host	gene-PA3329
gene-PA3141	15	67	115	128	185	175	host	wbpM
gene-PA4927	15	3	0	1	1	1	host	gene-PA4927
gene-PA0125	4	8	0	0	0	0	host	gene-PA0125
gene-PA1440	4	29	3	3	4	5	host	gene-PA1440
gene-PA4714	2	6	0	0	0	0	host	gene-PA4714
gene-PA3894	15	12	0	0	6	8	host	gene-PA3894
gene-PA3871	4	2	0	0	1	0	host	gene-PA3871
gene-PA4274	29	153	147	123	111	100	host	rplK
gene-PA2519	5	1	0	0	0	0	host	xylS
gene-PA4779	9	5	0	0	0	1	host	gene-PA4779
gene-PA4922	17	32	105	106	81	77	host	azu
gene-PHIKZ_p29	0	1	401	380	26189	25709	phage	gene-PHIKZ_p29
gene-PA3787	12	9	0	0	1	1	host	gene-PA3787
gene-PA3055	7	3	1	2	3	4	host	gene-PA3055
gene-PA4802	13	6	5	3	7	6	host	gene-PA4802
gene-PA2865	4	9	18	11	13	7	host	gene-PA2865
gene-PA1965	6	3	0	0	0	1	host	gene-PA1965
gene-PA4258	11	100	413	441	348	377	host	rplV
gene-PA5106	11	5	0	0	0	0	host	gene-PA5106
gene-PA0988	0	6	3	1	8	6	host	gene-PA0988
gene-PA3915	9	6	0	1	0	0	host	moaB1
gene-PA3695	11	12	1	1	1	1	host	gene-PA3695
gene-PA3773	3	8	0	0	2	20	host	gene-PA3773
gene-PA3422	17	14	2	3	4	5	host	gene-PA3422
gene-PA2264	1	1	1	1	1	2	host	gene-PA2264
gene-PA3786	10	11	0	0	0	0	host	gene-PA3786
gene-PA3008	6	10	1	0	1	1	host	gene-PA3008
gene-PA3079	19	27	3	4	4	4	host	gene-PA3079
gene-PA3304	5	5	0	0	0	0	host	gene-PA3304
gene-PA3567	11	2	3	2	1	3	host	gene-PA3567
gene-PA1024	11	0	0	0	0	0	host	gene-PA1024
gene-PA5229	6	3	1	0	2	2	host	gene-PA5229
gene-PA1203	8	2	0	0	0	0	host	gene-PA1203
gene-PA5014	45	56	1	0	3	8	host	glnE
gene-PA1737	8	6	2	1	3	0	host	gene-PA1737
gene-PA2942.1	1	15	0	0	0	0	host	gene-PA2942.1
gene-PA1372	14	48	1008	1003	672	647	host	gene-PA1372
gene-PA1943	2	3	0	0	0	0	host	gene-PA1943
gene-PA4519	21	43	47	39	53	38	host	speC
gene-PA1499	6	6	0	1	1	3	host	gene-PA1499
gene-PA1525	7	8	2	1	0	0	host	alkB2
gene-PA4786	9	6	1	0	1	0	host	gene-PA4786
gene-PA3581	13	21	1	0	3	1	host	glpF
gene-PA2683	7	3	1	0	0	0	host	gene-PA2683
gene-PA2221	4	5	0	0	1	0	host	gene-PA2221
gene-PA3046	8	35	5	4	2	3	host	gene-PA3046
gene-PA0133	11	6	0	0	1	0	host	gene-PA0133
gene-PA4729	8	11	3	3	5	2	host	panB
gene-PA5332	21	72	204	223	439	456	host	crc
gene-PA5444	6	2	2	458	3	7	host	gene-PA5444
gene-PA0888	12	50	9	6	11	12	host	aotJ
gene-PA5069	4	5	0	0	0	0	host	tatB
gene-PA2354	10	2	0	0	0	0	host	gene-PA2354
gene-PA5389	12	4	2	3	3	6	host	cdhR
gene-PA5570	7	47	56	55	40	41	host	rpmH
gene-PA0990	7	2	5	5	8	8	host	gene-PA0990
gene-PA2595	2	2	0	0	0	0	host	gene-PA2595
gene-PA3478	10	12	0	2	3	5	host	rhlB
gene-PA4497	18	8	1	662	1	2	host	gene-PA4497
gene-PA0857	4	4	9	8	1	1	host	bolA
gene-PA4609	8	11	0	0	0	1	host	radA
gene-PA3686	10	43	13	17	21	10	host	adk
gene-PA4656	6	11	1	2	1	3	host	gene-PA4656
gene-PA4430	22	81	31	33	31	25	host	gene-PA4430
gene-PA3229	2	1	0	0	0	0	host	gene-PA3229
gene-PA3119	2	2	0	0	0	0	host	gene-PA3119
gene-PHIKZ_t01	0	0	6	8	18	16	phage	gene-PHIKZ_t01
gene-PA2959	9	13	0	0	1	1	host	gene-PA2959
gene-PA0573	5	3	1	1	1	2	host	gene-PA0573
gene-PA1172	11	3	0	1	1	0	host	napC
gene-PA0548	34	80	26	28	42	33	host	tktA
gene-PA2554	4	3	0	0	2	0	host	gene-PA2554
gene-PA4289	11	6	1	1	2	2	host	gene-PA4289
gene-PA4280	10	20	520	307	753	689	host	birA
gene-PA1603	3	0	0	0	1	0	host	gene-PA1603
gene-PA3343	5	9	2	1	5	3	host	gene-PA3343
gene-PHIKZ088	0	0	561	573	39159	39514	phage	gene-PHIKZ088
gene-PA0889	8	15	14	8	7	9	host	aotQ
gene-PA1860	4	2	1	0	0	0	host	gene-PA1860
gene-PA4743	10	8	4	1	6	4	host	rbfA
gene-PA0767	40	124	80	86	50	49	host	lepA
gene-PA3784	1	4	0	0	0	0	host	gene-PA3784
gene-PA4316	10	11	1	2	2	1	host	sbcB
gene-PA4570	6	9	0	0	1	0	host	gene-PA4570
gene-PA4562	12	9	1	1	0	0	host	gene-PA4562
gene-PA4151	11	4	0	0	0	0	host	acoB
gene-PA3184	8	6	0	1	1	1	host	gene-PA3184
gene-PA1971	8	7	2	1	0	0	host	braZ
gene-PA2270	8	13	0	0	0	0	host	gene-PA2270
gene-PA0489	5	1	0	0	0	0	host	gene-PA0489
gene-PA0201	4	3	0	0	1	0	host	gene-PA0201
gene-PA2076	7	3	0	0	2	1	host	gene-PA2076
gene-PA5522	12	2	0	0	0	0	host	gene-PA5522
gene-PA3127	6	1	0	0	0	1	host	gene-PA3127
gene-PA1078	4	8	8	6	4	1	host	flgC
gene-PA5337	31	113	0	0	1	1	host	rpoZ
gene-PA2583	22	25	2	3	5	6	host	gene-PA2583
gene-PA2737	7	33	9	9	7	9	host	gene-PA2737
gene-PA4026	9	3	1	2	3	3	host	gene-PA4026
gene-PA5194	13	17	62	54	56	47	host	gene-PA5194
gene-PA5336	10	20	2	0	5	1	host	gmk
gene-PA2458	6	5	1	1	0	0	host	gene-PA2458
gene-PA4810	17	5	0	0	0	0	host	fdnI
gene-PA3830	5	13	0	0	0	0	host	gene-PA3830
gene-PA1761	2	0	0	2	3	2	host	gene-PA1761
gene-PA1014	15	25	13	13	17	15	host	gene-PA1014
gene-PA1612	4	11	0	0	0	0	host	gene-PA1612
gene-PA4193	11	6	0	0	0	0	host	gene-PA4193
gene-PA3257	34	46	34	36	67	56	host	prc
gene-PA4063	9	4	0	1	1	1	host	gene-PA4063
gene-PA5312	18	18	83	75	110	108	host	gene-PA5312
gene-PA1868	10	4	1	0	1	0	host	xqhA
gene-PA1018	3	0	0	1	0	0	host	gene-PA1018
gene-PA4176	7	5	1	1	1	0	host	ppiC2
gene-PA0507	16	4	0	0	2	0	host	gene-PA0507
gene-PA4322	12	12	1	0	0	0	host	gene-PA4322
gene-PA3104	9	10	0	0	5	6	host	xcpP
gene-PA3213	8	9	0	0	0	1	host	gene-PA3213
gene-PHIKZ111	0	0	1426	1344	2017	3155	phage	gene-PHIKZ111
gene-PHIKZ301	0	0	138	135	1262	1206	phage	gene-PHIKZ301
gene-PHIKZ_p61	2	0	12540	13594	24450	23784	phage	gene-PHIKZ_p61
gene-PA3294	21	10	2	1	0	1	host	gene-PA3294
gene-PA3517	9	2	0	0	1	0	host	gene-PA3517
gene-PA1706	12	41	3	2	2	0	host	pcrV
gene-PA2980	1	9	0	0	1	0	host	gene-PA2980
gene-PA1414	4	5	0	0	0	0	host	gene-PA1414
gene-PA2419	5	3	0	0	0	0	host	gene-PA2419
gene-PHIKZ122	2	0	2923	2917	4505	4458	phage	gene-PHIKZ122
gene-PA1388	6	2	0	1	0	0	host	gene-PA1388
gene-PA0535	4	2	0	0	0	0	host	gene-PA0535
gene-PA1459	7	3	3	3	1	1	host	gene-PA1459
gene-PA2610	5	6	0	0	0	0	host	gene-PA2610
gene-PA3143	2	11	3	4	2	4	host	gene-PA3143
gene-PA0415	10	6	0	2	1	2	host	chpC
gene-PA2831	13	9	1	0	0	0	host	gene-PA2831
gene-PA3888	4	4	0	0	1	0	host	gene-PA3888
gene-PA0707	5	7	2	0	3	2	host	toxR
gene-PA3759	15	3	0	0	0	0	host	gene-PA3759
gene-PA0845	22	6	2	2	3	1	host	gene-PA0845
gene-PA1407	9	5	0	0	0	0	host	gene-PA1407
gene-PA1796.2	34	241	8	9	17	17	host	gene-PA1796.2
gene-PA2889	7	2	0	1	0	0	host	atuD
gene-PA5462	14	19	0	0	0	0	host	gene-PA5462
gene-PA0945	11	36	0	0	1	4	host	purM
gene-PA5479	37	84	67	67	33	30	host	gltP
gene-PA1049	4	1	0	1	2	4	host	pdxH
gene-PA0321	24	7	0	1	0	0	host	gene-PA0321
gene-PHIKZ177	2	0	2501	2450	218828	215987	phage	gene-PHIKZ177
gene-PA3903	17	39	7	8	5	5	host	prfC
gene-PA3945	12	5	1	1	0	1	host	gene-PA3945
gene-PA4577	5	1	0	0	0	0	host	gene-PA4577
gene-PA4955	24	9	2	3	4	3	host	gene-PA4955
gene-PA4170	15	2	1	1	1	1	host	gene-PA4170
gene-PA0668	13	69	388	371	476	463	host	tyrZ
gene-PA5189	6	3	0	0	1	0	host	gene-PA5189
gene-PA3041	3	1	0	0	1	0	host	gene-PA3041
gene-PA4209	9	3	0	0	0	1	host	phzM
gene-PA1296	9	6	3	2	1	1	host	gene-PA1296
gene-PA3376	10	2	0	0	1	0	host	gene-PA3376
gene-PA2170	3	1	0	0	0	0	host	gene-PA2170
gene-PA1444	2	9	0	0	0	1	host	fliN
gene-PHIKZ_p67	0	0	155	143	130	132	phage	gene-PHIKZ_p67
gene-PA2797	4	5	7	7	11	12	host	gene-PA2797
gene-PHIKZ124	5	7	34918	34307	31726	32035	phage	gene-PHIKZ124
gene-PA4462	19	38	21	28	22	15	host	rpoN
gene-PA3622	11	29	43	58	67	59	host	rpoS
gene-PHIKZ256	0	0	2858	2689	1845	1782	phage	gene-PHIKZ256
gene-PA0881	10	1	0	0	0	0	host	gene-PA0881
gene-PA0185	20	10	0	0	2	0	host	gene-PA0185
gene-PA4083	10	5	0	0	4	0	host	cupB4
gene-PA2821	4	6	1	1	0	0	host	gene-PA2821
gene-PA2812	8	6	2	2	3	1	host	gene-PA2812
gene-PA0983	2	2	0	0	0	0	host	gene-PA0983
gene-PA0145	5	3	1	0	0	0	host	gene-PA0145
gene-PHIKZ003	0	0	273	266	2893	2848	phage	gene-PHIKZ003
gene-PA5482	1	0	0	0	1	1	host	gene-PA5482
gene-PA0325	14	5	0	1	1	2	host	gene-PA0325
gene-PA0501	11	4	0	0	0	0	host	bioF
gene-PA4717	5	2	0	0	0	0	host	gene-PA4717
gene-PA3011	36	70	14	16	13	11	host	topA
gene-PA1629	2	2	1	1	1	0	host	gene-PA1629
gene-PA1257	1	3	0	0	0	0	host	gene-PA1257
gene-PA1883	3	0	0	0	0	1	host	gene-PA1883
gene-PA2068	4	0	0	0	0	1	host	gene-PA2068
gene-PA5509	8	8	0	0	0	2	host	gene-PA5509
gene-PHIKZ004	0	0	234	249	2714	2747	phage	gene-PHIKZ004
gene-PHIKZ023	3	0	512	533	999	922	phage	gene-PHIKZ023
gene-PA5043	7	7	2	2	11	6	host	pilN
gene-PHIKZ_p01	0	0	1309	1145	965	839	phage	gene-PHIKZ_p01
gene-PA4012	1	17	0	1	0	1	host	gene-PA4012
gene-PA2600	3	2	0	0	3	5	host	gene-PA2600
gene-PA2329	3	2	0	0	0	0	host	gene-PA2329
gene-PA0853	9	2	0	1	0	0	host	gene-PA0853
gene-PA1091	38	37	3	4	1	5	host	fgtA
gene-PA4389	7	15	2	5	1	2	host	gene-PA4389_gene_speA
gene-PA2524	11	9	1	1	1	0	host	gene-PA2524
gene-PHIKZ_p22	3	2	5491	5300	5330	5247	phage	gene-PHIKZ_p22
gene-PA1852	5	29	1	0	3	1	host	gene-PA1852
gene-PA3768	20	23	2	2	1	3	host	gene-PA3768
gene-PA5299	17	21	1	0	0	0	host	gene-PA5299
gene-PA1998	8	1	0	0	0	1	host	dhcR
gene-PA4122	5	3	1	1	1	0	host	gene-PA4122
gene-PA2020	7	27	1	1	0	0	host	gene-PA2020
gene-PA5169	20	12	1	1	0	0	host	gene-PA5169
gene-PA2315	5	4	0	0	0	1	host	gene-PA2315
gene-PA5558	33	223	13	12	9	9	host	atpF
gene-PA2171	4	4	1	1	3	1	host	gene-PA2171
gene-PA4730	7	9	1	0	0	1	host	panC
gene-PA0018	11	5	1	1	0	1	host	fmt
gene-PA4989	6	5	0	0	0	0	host	gene-PA4989
gene-PA0433	6	2	0	0	0	0	host	gene-PA0433
gene-PA4524.1	223	2089	1	2	1	0	host	gene-PA4524.1
gene-PA1908	5	0	1	0	0	0	host	gene-PA1908
gene-PA0765	5	5	4	7	5	4	host	mucC
gene-PA1052	5	6	1	0	0	0	host	gene-PA1052
gene-PA2108	7	5	0	0	0	4	host	gene-PA2108
gene-PA3118	4	6	1	1	3	2	host	leuB
gene-PA4010	16	19	3	4	2	4	host	gene-PA4010
gene-PA1094	35	48	36	27	27	21	host	fliD
gene-PA1447	2	5	0	1	2	1	host	fliQ
gene-PA5355	12	4	5	2	9	5	host	glcD
gene-PA1043	5	2	0	0	0	0	host	gene-PA1043
gene-PA5566	2	1	4	3	4	0	host	gene-PA5566
gene-PA4355	10	7	1	2	0	3	host	gene-PA4355
gene-PA3845	2	9	0	0	0	0	host	gene-PA3845
gene-PA5548	16	13	0	0	0	0	host	gene-PA5548
gene-PA3529	15	28	142	149	130	121	host	gene-PA3529
gene-PA2559a	6	2	0	2	2	0	host	gene-PA2559a
gene-PA1061	5	3	0	0	0	0	host	gene-PA1061
gene-PA5154	8	1	0	1	1	0	host	gene-PA5154
gene-PA3589	10	1	0	1	0	3	host	gene-PA3589
gene-PA1918	6	2	0	0	0	0	host	gene-PA1918
gene-PA4161	7	2	0	1	1	1	host	fepG
gene-PA2652	3	9	2	2	2	1	host	gene-PA2652
gene-PA3133	2	2	0	0	0	0	host	gene-PA3133
gene-PA2040	13	10	11	11	4	4	host	gene-PA2040
gene-PA2859	5	2	0	0	0	0	host	greB
gene-PA2002	6	6	0	0	1	1	host	gene-PA2002
gene-PA0912	8	4	0	0	0	0	host	gene-PA0912
gene-PA2588	4	3	2	1	1	0	host	gene-PA2588
gene-PA3703	10	8	0	0	1	0	host	wspF
gene-PA1112.1	8	50	0	0	0	1	host	gene-PA1112.1
gene-PA5347	1	12	179	1893	48607	367	host	gene-PA5347
gene-PA4530	3	0	0	0	0	0	host	gene-PA4530
gene-PA0360	22	13	0	0	0	0	host	gene-PA0360
gene-PA0635	1	0	0	0	1	0	host	gene-PA0635
gene-PA1124	6	3	2	2	1	2	host	dgt
gene-PA3624	10	12	1	2	2	4	host	pcm
gene-PA5431	17	0	0	0	0	0	host	gene-PA5431
gene-PA0178	20	9	2	1	1	1	host	gene-PA0178
gene-PA0682	8	1	42	54	56	56	host	gene-PA0682
gene-PA1167	2	3	0	0	0	0	host	gene-PA1167
gene-PA4208	7	5	5	1	3	1	host	opmD
gene-PA0418	14	9	0	0	0	2	host	gene-PA0418
gene-PA2482	9	17	0	0	0	0	host	gene-PA2482
gene-PHIKZ128	3	0	382	372	22549	22130	phage	gene-PHIKZ128
gene-PA0232	8	4	0	0	0	0	host	pcaC
gene-PA3719	5	2	0	0	0	0	host	armR
gene-PA5003	9	24	0	0	1	0	host	gene-PA5003
gene-PA5213	40	12	1	1	0	4	host	gcvP1
gene-PA3097	2	5	0	0	0	1	host	xcpX
gene-PA3765	2	6	1	0	7	0	host	gene-PA3765
gene-PA2878	2	8	0	1	0	0	host	gene-PA2878
gene-PA1981	3	0	0	0	0	0	host	gene-PA1981
gene-PHIKZ249	1	1	13027	12568	6772	6693	phage	gene-PHIKZ249
gene-PA1583	25	130	64	67	33	50	host	sdhA
gene-PA0477	10	6	1	1	0	0	host	gene-PA0477
gene-PA0602	9	3	2	1	1	4	host	gene-PA0602
gene-PA2796	5	10	0	0	0	2	host	tal
gene-PA1140	8	3	0	0	2	2	host	gene-PA1140
gene-PA3875	28	5	1	1	2	1	host	narG
gene-PA3679	7	6	0	0	0	0	host	gene-PA3679
gene-PA5412	16	12	4	3	8	6	host	gene-PA5412
gene-PA5513	11	10	1	1	0	0	host	poxA
gene-PA0825	0	0	0	0	1	0	host	gene-PA0825
gene-PA4075	12	6	0	0	1	0	host	gene-PA4075
gene-PA2539	7	1	0	1	1	1	host	gene-PA2539
gene-PA1642	8	10	0	0	1	1	host	selD
gene-PA1760	17	15	1	2	1	4	host	gene-PA1760
gene-PA3623	13	18	16	17	16	21	host	gene-PA3623
gene-PA3785	4	5	0	0	0	0	host	gene-PA3785
gene-PA4001	31	48	2	3	7	6	host	sltB1
gene-PA5556	76	410	126	118	88	80	host	atpA
gene-PA3987	51	172	10	4	12	12	host	leuS
gene-PA1379	2	2	0	0	1	1	host	gene-PA1379
gene-PA0633	4	5	0	2	0	3	host	gene-PA0633
gene-PA5315	98	529	188	167	110	115	host	rpmG
gene-PA2912	8	3	0	0	1	0	host	gene-PA2912
gene-PA1719	4	6	3	2	0	1	host	pscF
gene-PA4517	14	6	1	2	5	6	host	gene-PA4517
gene-PA0959	7	10	3	4	6	8	host	gene-PA0959
gene-PA4558	8	17	1	1	1	0	host	gene-PA4558
gene-PA1332	4	1	0	0	1	0	host	gene-PA1332
gene-PA1824	1	6	0	0	0	0	host	gene-PA1824
gene-PA0141	9	8	1	3	1	0	host	gene-PA0141
gene-PA5436	24	10	1	1	0	3	host	gene-PA5436
gene-PA5028	19	22	7	10	11	13	host	gene-PA5028
gene-PHIKZ012	0	0	654	616	686	637	phage	gene-PHIKZ012
gene-PA4428	5	21	4	5	1	3	host	sspA
gene-PA2789	6	4	0	0	2	2	host	gene-PA2789
gene-PA1410	1	2	0	0	0	0	host	gene-PA1410
gene-PA2013	2	4	0	0	0	0	host	liuC
gene-PA3650	13	33	1	1	1	1	host	dxr
gene-PA0903	23	59	4	4	6	6	host	alaS
gene-PA3093	4	18	0	0	3	2	host	gene-PA3093
gene-PA1476	5	6	0	0	1	2	host	ccmB
gene-PA5006	23	63	3	1	4	4	host	gene-PA5006
gene-PA2173a	3	0	0	0	0	0	host	gene-PA2173a
gene-PA4386	21	87	295	282	209	199	host	groES
gene-PA2019	5	8	1	0	0	0	host	gene-PA2019
gene-PA4157	5	3	0	0	0	0	host	gene-PA4157
gene-PA0215	2	1	0	0	0	0	host	gene-PA0215
gene-PA3125	1	0	1	1	1	1	host	gene-PA3125
gene-PA4422	13	10	2	1	1	1	host	gene-PA4422
gene-PA1623	2	4	1	1	0	0	host	gene-PA1623
gene-PA5133	27	43	14	10	405	16	host	gene-PA5133
gene-PA0095	36	17	11	7	4	4	host	gene-PA0095
gene-PA4523	21	53	15	13	13	12	host	gene-PA4523
gene-PA2510	3	2	0	1	0	0	host	catR
gene-PA1759	17	13	22	26	30	25	host	gene-PA1759
gene-PA1171	4	10	3	0	0	3	host	gene-PA1171
gene-PA3021	4	7	2	3	0	2	host	gene-PA3021
gene-PA5349	7	9	29	22	38	40	host	gene-PA5349
gene-PA2506	0	0	0	0	0	0	host	gene-PA2506
gene-PA2873	13	15	0	0	1	1	host	gene-PA2873
gene-PA3634	3	10	0	1	0	1	host	gene-PA3634
gene-PA0840	9	2	0	0	0	0	host	gene-PA0840
gene-PA4267	32	185	1238	1177	804	773	host	rpsG
gene-PA4221	19	21	0	0	2	1	host	fptA
gene-PA2179	7	3	0	0	0	0	host	gene-PA2179
gene-PA0600	30	16	2	5	8	6	host	gene-PA0600
gene-PA3631	12	14	2	0	0	0	host	gene-PA3631
gene-PA1391	7	7	0	0	0	0	host	gene-PA1391
gene-PA0241	16	8	0	0	0	0	host	gene-PA0241
gene-PA4496	22	16	17	15	19	923	host	gene-PA4496
gene-PA4029	5	9	1	1	0	0	host	gene-PA4029
gene-PA1696	4	5	0	0	0	0	host	pscO
gene-PA4144	9	2	0	0	0	0	host	gene-PA4144
gene-PA3035	7	4	2	1	1	0	host	gene-PA3035
gene-PA5247	10	11	0	0	2	0	host	gene-PA5247
gene-PA0697	7	3	2	8	2	5	host	gene-PA0697
gene-PA3378	4	3	0	0	0	0	host	gene-PA3378
gene-PA5190	6	6	0	0	5	6	host	gene-PA5190
gene-PA4087	12	4	0	3	1	0	host	gene-PA4087
gene-PA1958	4	8	1	1	0	0	host	gene-PA1958
gene-PA2272	10	14	2	0	1	0	host	pbpC
gene-PHIKZ274	0	1	736	687	616	615	phage	gene-PHIKZ274
gene-PA0435	23	3	1	0	0	1	host	gene-PA0435
gene-PA1040	3	2	0	0	2	1	host	gene-PA1040
gene-PA1813	3	6	1	1	0	1	host	gene-PA1813
gene-PA3012	1	7	8	6	3	5	host	gene-PA3012
gene-PA4823	5	0	0	0	0	0	host	gene-PA4823
gene-PA3856	1	1	0	1	0	0	host	gene-PA3856
gene-PA2951	10	32	27	30	46	46	host	etfA
gene-PA3732	11	24	1	0	3	3	host	gene-PA3732
gene-PA0810	5	2	0	0	0	0	host	gene-PA0810
gene-PA2370	4	4	0	0	0	0	host	gene-PA2370
gene-PA3611	6	6	8	10	9	6	host	gene-PA3611
gene-PHIKZ_p88	0	2	41	44	340	367	phage	gene-PHIKZ_p88
gene-PA4991	11	10	0	0	1	0	host	gene-PA4991
gene-PHIKZ099	1	1	403	378	24984	25110	phage	gene-PHIKZ099
gene-PA3445	6	7	0	0	0	2	host	gene-PA3445
gene-PHIKZ275	0	1	2965	2975	2729	2779	phage	gene-PHIKZ275
gene-PA5170	24	11	6	3	3	6	host	arcD
gene-PA4382	8	6	0	0	0	1	host	gene-PA4382
gene-PA4581.1	0	3	0	0	0	0	host	gene-PA4581.1
gene-PA4042	4	6	0	0	0	0	host	xseB
gene-PA3181	2	7	1	0	1	0	host	gene-PA3181
gene-PA0893	3	11	3	3	1	2	host	argR
gene-PHIKZ200	0	0	238	211	13043	12559	phage	gene-PHIKZ200
gene-PA4925	4	4	0	0	0	0	host	gene-PA4925
gene-PA3402	6	15	3	2	7	1	host	gene-PA3402
gene-PA3155	18	58	422	410	280	267	host	wbpE
gene-PA0306a	22	13	2	3	2	1	host	gene-PA0306a
gene-PA0486	14	3	0	1	0	0	host	gene-PA0486
gene-PA5004	22	66	3	2	2	2	host	gene-PA5004
gene-PA5356	12	10	0	1	3	2	host	glcC
gene-PA2308	8	4	0	0	0	0	host	gene-PA2308
gene-PA0195	18	9	0	0	1	0	host	pntAA
gene-PA2772	6	16	2	1	1	0	host	gene-PA2772
gene-PA2429	0	0	0	0	0	0	host	gene-PA2429
gene-PA0539	6	4	0	0	0	0	host	gene-PA0539
gene-PA3128	4	2	1	0	0	0	host	gene-PA3128
gene-PA0090	45	12	7	9	2	7	host	clpV1
gene-PA5005	37	86	16	12	12	12	host	gene-PA5005
gene-PA0776	3	3	0	1	0	0	host	gene-PA0776
gene-PA0509	13	6	0	0	2	1	host	nirN
gene-PA1482	2	5	0	0	0	2	host	ccmH
gene-PA0800	2	4	0	0	0	0	host	gene-PA0800
gene-PHIKZ261	0	0	13052	13057	4910	4768	phage	gene-PHIKZ261
gene-PHIKZ_p20	1	0	1476	1561	1133	1214	phage	gene-PHIKZ_p20
gene-PA0874	2	3	2	2	3	2	host	gene-PA0874
gene-PA5400	8	2	32	49	61	29	host	gene-PA5400
gene-PA2501	1	4	6	4	12	9	host	gene-PA2501
gene-PA1517	1	3	2	0	3	1	host	gene-PA1517
gene-PA3536	10	10	1	0	0	1	host	gene-PA3536
gene-PA2300	4	2	0	0	1	3	host	chiC
gene-PA1133	0	2	0	0	0	0	host	gene-PA1133
gene-PA2113	6	4	0	0	2	3	host	opdO
gene-PA2030	1	1	0	0	1	0	host	gene-PA2030
gene-PA2952	9	36	37	42	57	62	host	etfB
gene-PA4637a	3	7	5	6	5	10	host	gene-PA4637a
gene-PA3362	7	4	3	1	1	0	host	gene-PA3362
gene-PA5024	11	5	0	0	1	1	host	gene-PA5024
gene-PA3466	15	14	1	0	1	6	host	gene-PA3466
gene-PA1055	5	3	1	1	0	1	host	gene-PA1055
gene-PA5385	2	0	0	0	0	4	host	cdhB
gene-PA2841	2	2	0	0	2	2	host	gene-PA2841
gene-PA1063	2	1	0	0	0	0	host	gene-PA1063
gene-PA4752	7	12	13	7	3	3	host	ftsJ
gene-PA0458	24	15	1	1	0	1	host	gene-PA0458
gene-PA3629	28	34	8	4	6	1	host	adhC
gene-PA0896	10	22	4	3	3	2	host	aruF
gene-PA5317	27	14	12	19	18	24	host	gene-PA5317
gene-PA1873	4	6	0	0	2	0	host	gene-PA1873
gene-PA3657	21	62	8	5	8	4	host	map
gene-PA0379	10	8	0	0	0	0	host	gene-PA0379
gene-PA0408	20	104	23	24	44	40	host	pilG
gene-PA2453	3	9	1	0	0	0	host	gene-PA2453
gene-PHIKZ019	1	0	1093	1006	487	431	phage	gene-PHIKZ019
gene-PA0014	8	4	1	2	1	0	host	gene-PA0014
gene-PA3180	0	3	0	1	0	2	host	gene-PA3180
gene-PA4726.11	3085	9525	7886	7504	7049	6664	host	crcZ
gene-PA4218	14	3	0	0	0	2	host	gene-PA4218
gene-PA3365	6	8	0	0	0	1	host	gene-PA3365
gene-PHIKZ149	2	1	712	719	19615	19390	phage	gene-PHIKZ149
gene-PA3448	6	4	0	0	2	0	host	gene-PA3448
gene-PA2432	5	2	1	0	0	0	host	bexR
gene-PA2211	3	0	0	0	0	0	host	gene-PA2211
gene-PHIKZ068	6	1	20027	19288	12289	12070	phage	gene-PHIKZ068
gene-PA0875	97	9	1	1	10	6	host	gene-PA0875
gene-PA2754a	3	0	0	0	0	0	host	gene-PA2754a
gene-PA3246	11	4	1	0	0	1	host	rluA
gene-PA2220	0	2	0	0	0	0	host	gene-PA2220
gene-PA4902	13	4	0	0	0	1	host	gene-PA4902
gene-PA2918	3	6	0	0	0	0	host	gene-PA2918
gene-PA0658	4	4	5	16	10	19	host	gene-PA0658
gene-PA0733	6	1	1	1	0	0	host	gene-PA0733
gene-PA0880	4	1	0	0	0	0	host	gene-PA0880
gene-PA0922	7	13	5	4	6	6	host	gene-PA0922
gene-PA1304	17	9	0	1	0	1	host	gene-PA1304
gene-PHIKZ071	6	0	13581	13165	13921	13704	phage	gene-PHIKZ071
gene-PA4384	7	6	0	0	0	0	host	gene-PA4384
gene-PA1460	2	3	1	0	0	0	host	motC
